dataset,topic,form,row_index,entity,label,partition
sp_en_trans,sp_en_trans,affirmative,111,chica,0,train
sp_en_trans,sp_en_trans,affirmative,112,joven,0,train
sp_en_trans,sp_en_trans,affirmative,113,listo,1,train
sp_en_trans,sp_en_trans,affirmative,114,rojo,1,train
sp_en_trans,sp_en_trans,affirmative,115,lista,1,train
sp_en_trans,sp_en_trans,affirmative,116,sentir,0,train
sp_en_trans,sp_en_trans,affirmative,117,pronto,0,train
sp_en_trans,sp_en_trans,affirmative,118,cuerpo,1,test
sp_en_trans,sp_en_trans,affirmative,119,perro,1,test
sp_en_trans,sp_en_trans,affirmative,120,familia,1,train
sp_en_trans,sp_en_trans,affirmative,121,directo,0,train
sp_en_trans,sp_en_trans,affirmative,122,medir,0,train
sp_en_trans,sp_en_trans,affirmative,123,negro,1,train
sp_en_trans,sp_en_trans,affirmative,124,corto,0,train
sp_en_trans,sp_en_trans,affirmative,125,clase,1,test
sp_en_trans,sp_en_trans,affirmative,126,viento,1,train
sp_en_trans,sp_en_trans,affirmative,127,medio,0,test
sp_en_trans,sp_en_trans,affirmative,128,roca,1,train
sp_en_trans,sp_en_trans,affirmative,129,orden,0,train
sp_en_trans,sp_en_trans,affirmative,130,fuego,1,train
sp_en_trans,sp_en_trans,affirmative,131,sur,1,train
sp_en_trans,sp_en_trans,affirmative,132,problema,1,train
sp_en_trans,sp_en_trans,affirmative,133,pieza,0,test
sp_en_trans,sp_en_trans,affirmative,134,pasar,1,test
sp_en_trans,sp_en_trans,affirmative,135,rey,1,train
sp_en_trans,sp_en_trans,affirmative,136,multiplicar,1,train
sp_en_trans,sp_en_trans,affirmative,137,nada,1,train
sp_en_trans,sp_en_trans,affirmative,138,rueda,0,test
sp_en_trans,sp_en_trans,affirmative,139,fuerza,1,train
sp_en_trans,sp_en_trans,affirmative,140,azul,0,train
sp_en_trans,sp_en_trans,affirmative,141,decidir,0,train
sp_en_trans,sp_en_trans,affirmative,142,luna,0,train
sp_en_trans,sp_en_trans,affirmative,143,isla,1,train
sp_en_trans,sp_en_trans,affirmative,144,pie,0,test
sp_en_trans,sp_en_trans,affirmative,145,sistema,0,test
sp_en_trans,sp_en_trans,affirmative,146,ocupado,1,train
sp_en_trans,sp_en_trans,affirmative,147,prueba,1,train
sp_en_trans,sp_en_trans,affirmative,148,barco,0,test
sp_en_trans,sp_en_trans,affirmative,149,oro,0,test
sp_en_trans,sp_en_trans,affirmative,150,seco,0,test
sp_en_trans,sp_en_trans,affirmative,151,maravilla,0,train
sp_en_trans,sp_en_trans,affirmative,152,mil,0,test
sp_en_trans,sp_en_trans,affirmative,153,caliente,0,train
sp_en_trans,sp_en_trans,affirmative,154,calor,0,train
sp_en_trans,sp_en_trans,affirmative,155,pintar,0,train
sp_en_trans,sp_en_trans,affirmative,156,idioma,0,train
sp_en_trans,sp_en_trans,affirmative,157,potencia,1,train
sp_en_trans,sp_en_trans,affirmative,158,volar,0,train
sp_en_trans,sp_en_trans,affirmative,159,caer,1,train
sp_en_trans,sp_en_trans,affirmative,160,oscuro,1,test
sp_en_trans,sp_en_trans,affirmative,161,estrella,1,train
sp_en_trans,sp_en_trans,affirmative,162,belleza,1,train
sp_en_trans,sp_en_trans,affirmative,163,semana,0,train
sp_en_trans,sp_en_trans,affirmative,164,desarrollar,1,train
sp_en_trans,sp_en_trans,affirmative,165,libre,1,train
sp_en_trans,sp_en_trans,affirmative,166,fuerte,0,train
sp_en_trans,sp_en_trans,affirmative,167,especial,0,train
sp_en_trans,sp_en_trans,affirmative,168,cola,0,test
sp_en_trans,sp_en_trans,affirmative,169,espacio,0,train
sp_en_trans,sp_en_trans,affirmative,170,cinco,1,train
sp_en_trans,sp_en_trans,affirmative,171,temprano,1,train
sp_en_trans,sp_en_trans,affirmative,172,oeste,0,train
sp_en_trans,sp_en_trans,affirmative,173,suelo,1,test
sp_en_trans,sp_en_trans,affirmative,174,cantar,0,train
sp_en_trans,sp_en_trans,affirmative,175,seis,0,train
sp_en_trans,sp_en_trans,affirmative,176,diez,1,train
sp_en_trans,sp_en_trans,affirmative,177,sencilla,1,train
sp_en_trans,sp_en_trans,affirmative,178,guerra,0,test
sp_en_trans,sp_en_trans,affirmative,179,lento,1,train
sp_en_trans,sp_en_trans,affirmative,180,amar,0,train
sp_en_trans,sp_en_trans,affirmative,181,dinero,0,test
sp_en_trans,sp_en_trans,affirmative,182,mapa,1,train
sp_en_trans,sp_en_trans,affirmative,183,gobernar,0,train
sp_en_trans,sp_en_trans,affirmative,184,voz,1,train
sp_en_trans,sp_en_trans,affirmative,185,hermano,0,test
sp_en_trans,sp_en_trans,affirmative,186,huevo,1,train
sp_en_trans,sp_en_trans,affirmative,187,creer,0,train
sp_en_trans,sp_en_trans,affirmative,188,hablar,1,train
sp_en_trans,sp_en_trans,affirmative,189,hielo,1,train
sp_en_trans,sp_en_trans,affirmative,190,ola,1,train
sp_en_trans,sp_en_trans,affirmative,191,presente,1,train
sp_en_trans,sp_en_trans,affirmative,192,brazo,1,train
sp_en_trans,sp_en_trans,affirmative,193,bosque,1,test
sp_en_trans,sp_en_trans,affirmative,194,ventana,0,train
sp_en_trans,sp_en_trans,affirmative,195,tienda,0,train
sp_en_trans,sp_en_trans,affirmative,196,verano,0,train
sp_en_trans,sp_en_trans,affirmative,197,tren,1,train
sp_en_trans,sp_en_trans,affirmative,198,pierna,1,train
sp_en_trans,sp_en_trans,affirmative,199,cielo,0,train
sp_en_trans,sp_en_trans,affirmative,200,invierno,1,train
sp_en_trans,sp_en_trans,affirmative,201,vidrio,0,train
sp_en_trans,sp_en_trans,affirmative,202,vaca,1,train
sp_en_trans,sp_en_trans,affirmative,203,suave,0,train
sp_en_trans,sp_en_trans,affirmative,204,mes,1,train
sp_en_trans,sp_en_trans,affirmative,205,feliz,0,train
sp_en_trans,sp_en_trans,affirmative,206,esperanza,1,train
sp_en_trans,sp_en_trans,affirmative,207,flor,0,train
sp_en_trans,sp_en_trans,affirmative,208,viaje,0,train
sp_en_trans,sp_en_trans,affirmative,209,oficina,0,train
sp_en_trans,sp_en_trans,affirmative,210,recibir,0,train
sp_en_trans,sp_en_trans,affirmative,211,boca,1,train
sp_en_trans,sp_en_trans,affirmative,212,morir,1,train
sp_en_trans,sp_en_trans,affirmative,213,semilla,1,test
sp_en_trans,sp_en_trans,affirmative,214,aceite,1,train
sp_en_trans,sp_en_trans,affirmative,215,sangre,0,train
sp_en_trans,sp_en_trans,affirmative,216,mezclar,1,train
sp_en_trans,sp_en_trans,affirmative,217,perdido,0,train
sp_en_trans,sp_en_trans,affirmative,218,igual,0,train
sp_en_trans,sp_en_trans,affirmative,219,elegir,1,train
sp_en_trans,sp_en_trans,affirmative,220,guardar,1,train
sp_en_trans,sp_en_trans,affirmative,221,matar,0,train
sp_en_trans,sp_en_trans,affirmative,222,hijo,1,test
sp_en_trans,sp_en_trans,affirmative,223,lago,0,train
sp_en_trans,sp_en_trans,affirmative,224,momento,1,test
sp_en_trans,sp_en_trans,affirmative,225,primavera,0,train
sp_en_trans,sp_en_trans,affirmative,226,diccionario,1,train
sp_en_trans,sp_en_trans,affirmative,227,leche,0,train
sp_en_trans,sp_en_trans,affirmative,228,pagar,1,test
sp_en_trans,sp_en_trans,affirmative,229,edad,0,test
sp_en_trans,sp_en_trans,affirmative,230,vestido,0,train
sp_en_trans,sp_en_trans,affirmative,231,nube,0,train
sp_en_trans,sp_en_trans,affirmative,232,piedra,1,test
sp_en_trans,sp_en_trans,affirmative,233,experimento,0,train
sp_en_trans,sp_en_trans,affirmative,234,clave,0,train
sp_en_trans,sp_en_trans,affirmative,235,hierro,1,train
sp_en_trans,sp_en_trans,affirmative,236,veinte,1,train
sp_en_trans,sp_en_trans,affirmative,237,piel,1,train
sp_en_trans,sp_en_trans,affirmative,238,sonrisa,1,test
sp_en_trans,sp_en_trans,affirmative,239,ocho,0,train
sp_en_trans,sp_en_trans,affirmative,240,comprar,0,train
sp_en_trans,sp_en_trans,affirmative,241,empujar,0,train
sp_en_trans,sp_en_trans,affirmative,242,siete,1,train
sp_en_trans,sp_en_trans,affirmative,243,tercero,1,test
sp_en_trans,sp_en_trans,affirmative,244,describir,0,train
sp_en_trans,sp_en_trans,affirmative,245,cocinero,1,test
sp_en_trans,sp_en_trans,affirmative,246,piso,0,train
sp_en_trans,sp_en_trans,affirmative,247,resultado,1,train
sp_en_trans,sp_en_trans,affirmative,248,quemar,0,train
sp_en_trans,sp_en_trans,affirmative,249,seguro,0,train
sp_en_trans,sp_en_trans,affirmative,250,gato,1,test
sp_en_trans,sp_en_trans,affirmative,251,siglo,0,train
sp_en_trans,sp_en_trans,affirmative,252,ley,0,train
sp_en_trans,sp_en_trans,affirmative,253,frase,0,train
sp_en_trans,sp_en_trans,affirmative,254,arena,1,train
sp_en_trans,sp_en_trans,affirmative,255,temperatura,0,train
sp_en_trans,sp_en_trans,affirmative,256,dedo,1,train
sp_en_trans,sp_en_trans,affirmative,257,industria,1,train
sp_en_trans,sp_en_trans,affirmative,258,luchar,0,train
sp_en_trans,sp_en_trans,affirmative,259,silla,0,test
sp_en_trans,sp_en_trans,affirmative,260,peligro,1,train
sp_en_trans,sp_en_trans,affirmative,261,fruta,0,train
sp_en_trans,sp_en_trans,affirmative,262,soldado,1,train
sp_en_trans,sp_en_trans,affirmative,263,proteger,0,train
sp_en_trans,sp_en_trans,affirmative,264,moderno,1,train
sp_en_trans,sp_en_trans,affirmative,265,estudiante,1,train
sp_en_trans,sp_en_trans,affirmative,266,esquina,1,train
sp_en_trans,sp_en_trans,affirmative,267,anillo,0,train
sp_en_trans,sp_en_trans,affirmative,268,insecto,0,train
sp_en_trans,sp_en_trans,affirmative,269,historia,1,train
sp_en_trans,sp_en_trans,affirmative,270,hueso,1,train
sp_en_trans,sp_en_trans,affirmative,271,imaginar,1,train
sp_en_trans,sp_en_trans,affirmative,272,mujer,1,train
sp_en_trans,sp_en_trans,affirmative,273,adivinar,0,train
sp_en_trans,sp_en_trans,affirmative,274,agudo,1,train
sp_en_trans,sp_en_trans,affirmative,275,ala,1,train
sp_en_trans,sp_en_trans,affirmative,276,vecino,1,train
sp_en_trans,sp_en_trans,affirmative,277,poema,0,train
sp_en_trans,sp_en_trans,affirmative,278,campana,0,train
sp_en_trans,sp_en_trans,affirmative,279,carne,1,train
sp_en_trans,sp_en_trans,affirmative,280,famoso,0,train
sp_en_trans,sp_en_trans,affirmative,281,miedo,1,test
sp_en_trans,sp_en_trans,affirmative,282,delgado,1,train
sp_en_trans,sp_en_trans,affirmative,283,reloj,1,train
sp_en_trans,sp_en_trans,affirmative,284,enviar,1,test
sp_en_trans,sp_en_trans,affirmative,285,amarillo,0,train
sp_en_trans,sp_en_trans,affirmative,286,rosa,1,train
sp_en_trans,sp_en_trans,affirmative,287,llegar,0,train
sp_en_trans,sp_en_trans,affirmative,288,conectar,1,train
sp_en_trans,sp_en_trans,affirmative,289,grasa,0,train
sp_en_trans,sp_en_trans,affirmative,290,pan,0,train
sp_en_trans,sp_en_trans,affirmative,291,oferta,1,train
sp_en_trans,sp_en_trans,affirmative,292,esclavo,1,test
sp_en_trans,sp_en_trans,affirmative,293,pato,0,train
sp_en_trans,sp_en_trans,affirmative,294,mercado,1,train
sp_en_trans,sp_en_trans,affirmative,295,enemigo,1,train
sp_en_trans,sp_en_trans,affirmative,296,bebida,0,train
sp_en_trans,sp_en_trans,affirmative,297,naturaleza,0,test
sp_en_trans,sp_en_trans,affirmative,298,dientes,0,train
sp_en_trans,sp_en_trans,affirmative,299,concha,1,test
sp_en_trans,sp_en_trans,affirmative,300,cuello,1,train
sp_en_trans,sp_en_trans,affirmative,301,temporada,0,train
sp_en_trans,sp_en_trans,affirmative,302,plata,1,train
sp_en_trans,sp_en_trans,affirmative,303,rama,0,train
sp_en_trans,sp_en_trans,affirmative,304,higo,1,test
sp_en_trans,sp_en_trans,affirmative,305,hermana,1,train
sp_en_trans,sp_en_trans,affirmative,306,guiar,0,train
sp_en_trans,sp_en_trans,affirmative,307,manzana,0,train
sp_en_trans,sp_en_trans,affirmative,308,abrigo,1,train
sp_en_trans,sp_en_trans,affirmative,309,tarjeta,0,train
sp_en_trans,sp_en_trans,affirmative,310,ganar,0,train
sp_en_trans,sp_en_trans,affirmative,311,herramienta,1,train
sp_en_trans,sp_en_trans,affirmative,312,olor,1,train
sp_en_trans,sp_en_trans,affirmative,313,valle,0,train
sp_en_trans,sp_en_trans,affirmative,314,continuar,0,test
sp_en_trans,sp_en_trans,affirmative,315,vender,1,train
sp_en_trans,sp_en_trans,affirmative,316,nadar,1,train
sp_en_trans,sp_en_trans,affirmative,317,opuesta,0,train
sp_en_trans,sp_en_trans,affirmative,318,esposa,1,train
sp_en_trans,sp_en_trans,affirmative,319,hombro,1,test
sp_en_trans,sp_en_trans,affirmative,320,nueve,0,train
sp_en_trans,sp_en_trans,affirmative,321,ruido,1,train
sp_en_trans,sp_en_trans,affirmative,322,lanzar,1,train
sp_en_trans,sp_en_trans,affirmative,323,gris,0,train
sp_en_trans,sp_en_trans,affirmative,324,sal,0,train
sp_en_trans,sp_en_trans,affirmative,325,nariz,0,train
sp_en_trans,sp_en_trans,affirmative,326,burro,1,train
sp_en_trans,sp_en_trans,affirmative,327,cabra,0,train
sp_en_trans,sp_en_trans,affirmative,328,cordero,0,train
sp_en_trans,sp_en_trans,affirmative,329,caballo,1,train
sp_en_trans,sp_en_trans,affirmative,330,cerdo,0,train
sp_en_trans,sp_en_trans,affirmative,331,oveja,1,train
sp_en_trans,sp_en_trans,affirmative,332,pato,0,train
sp_en_trans,sp_en_trans,affirmative,333,toro,1,train
sp_en_trans,sp_en_trans,affirmative,334,vaca,1,train
sp_en_trans,sp_en_trans,affirmative,335,conejo,1,train
sp_en_trans,sp_en_trans,affirmative,336,gato,0,test
sp_en_trans,sp_en_trans,affirmative,337,perro,1,test
sp_en_trans,sp_en_trans,affirmative,338,rana,1,train
sp_en_trans,sp_en_trans,affirmative,339,anguila,0,train
sp_en_trans,sp_en_trans,affirmative,340,ballena,1,test
sp_en_trans,sp_en_trans,affirmative,341,calamar,1,train
sp_en_trans,sp_en_trans,affirmative,342,pulpo,0,train
sp_en_trans,sp_en_trans,affirmative,343,lobo,0,train
sp_en_trans,sp_en_trans,affirmative,344,oso,1,train
sp_en_trans,sp_en_trans,affirmative,345,zorro,0,test
sp_en_trans,sp_en_trans,affirmative,346,mariposa,0,train
sp_en_trans,sp_en_trans,affirmative,347,tortuga,0,train
sp_en_trans,sp_en_trans,affirmative,348,cebra,0,train
sp_en_trans,sp_en_trans,affirmative,349,elefante,0,train
sp_en_trans,sp_en_trans,affirmative,350,jirafa,1,train
sp_en_trans,sp_en_trans,affirmative,351,tigre,0,train
sp_en_trans,sp_en_trans,affirmative,352,hola,1,train
sp_en_trans,sp_en_trans,affirmative,353,nuevo,1,test
neg_sp_en_trans,sp_en_trans,negated,0,con,1,test
neg_sp_en_trans,sp_en_trans,negated,1,uno,0,test
neg_sp_en_trans,sp_en_trans,negated,2,tener,0,train
neg_sp_en_trans,sp_en_trans,negated,3,caliente,0,train
neg_sp_en_trans,sp_en_trans,negated,4,palabra,0,train
neg_sp_en_trans,sp_en_trans,negated,5,pero,0,train
neg_sp_en_trans,sp_en_trans,negated,6,o,1,train
neg_sp_en_trans,sp_en_trans,negated,7,de,1,test
neg_sp_en_trans,sp_en_trans,negated,8,y,0,train
neg_sp_en_trans,sp_en_trans,negated,9,otro,1,train
neg_sp_en_trans,sp_en_trans,negated,10,hacer,1,train
neg_sp_en_trans,sp_en_trans,negated,11,tiempo,1,train
neg_sp_en_trans,sp_en_trans,negated,12,decir,1,test
neg_sp_en_trans,sp_en_trans,negated,13,conjunto,1,test
neg_sp_en_trans,sp_en_trans,negated,14,tres,0,train
neg_sp_en_trans,sp_en_trans,negated,15,querer,1,train
neg_sp_en_trans,sp_en_trans,negated,16,aire,1,test
neg_sp_en_trans,sp_en_trans,negated,17,jugar,0,train
neg_sp_en_trans,sp_en_trans,negated,18,poner,1,train
neg_sp_en_trans,sp_en_trans,negated,19,casa,1,train
neg_sp_en_trans,sp_en_trans,negated,20,leer,0,train
neg_sp_en_trans,sp_en_trans,negated,21,mano,1,train
neg_sp_en_trans,sp_en_trans,negated,22,grande,0,test
neg_sp_en_trans,sp_en_trans,negated,23,tierra,0,train
neg_sp_en_trans,sp_en_trans,negated,24,grande,1,test
neg_sp_en_trans,sp_en_trans,negated,25,alto,1,train
neg_sp_en_trans,sp_en_trans,negated,26,preguntar,1,test
neg_sp_en_trans,sp_en_trans,negated,27,hombre,1,test
neg_sp_en_trans,sp_en_trans,negated,28,luz,1,train
neg_sp_en_trans,sp_en_trans,negated,29,madre,0,test
neg_sp_en_trans,sp_en_trans,negated,30,mundo,1,train
neg_sp_en_trans,sp_en_trans,negated,31,cerca,1,train
neg_sp_en_trans,sp_en_trans,negated,32,construir,0,test
neg_sp_en_trans,sp_en_trans,negated,33,padre,1,test
neg_sp_en_trans,sp_en_trans,negated,34,nuevo,1,test
neg_sp_en_trans,sp_en_trans,negated,35,parte,0,test
neg_sp_en_trans,sp_en_trans,negated,36,lugar,0,train
neg_sp_en_trans,sp_en_trans,negated,37,vivir,1,train
neg_sp_en_trans,sp_en_trans,negated,38,espalda,0,train
neg_sp_en_trans,sp_en_trans,negated,39,bueno,0,train
neg_sp_en_trans,sp_en_trans,negated,40,dar,1,train
neg_sp_en_trans,sp_en_trans,negated,41,nombre,0,train
neg_sp_en_trans,sp_en_trans,negated,42,muy,1,train
neg_sp_en_trans,sp_en_trans,negated,43,pensar,0,train
neg_sp_en_trans,sp_en_trans,negated,44,ayudar,0,train
neg_sp_en_trans,sp_en_trans,negated,45,antes,0,test
neg_sp_en_trans,sp_en_trans,negated,46,derecho,1,train
neg_sp_en_trans,sp_en_trans,negated,47,viejo,0,train
neg_sp_en_trans,sp_en_trans,negated,48,demasiado,0,train
neg_sp_en_trans,sp_en_trans,negated,49,mismo,1,train
neg_sp_en_trans,sp_en_trans,negated,50,todo,0,train
neg_sp_en_trans,sp_en_trans,negated,51,usar,1,train
neg_sp_en_trans,sp_en_trans,negated,52,entonces,1,train
neg_sp_en_trans,sp_en_trans,negated,53,escribir,0,test
neg_sp_en_trans,sp_en_trans,negated,54,largo,1,train
neg_sp_en_trans,sp_en_trans,negated,55,hacer,1,train
neg_sp_en_trans,sp_en_trans,negated,56,cosa,0,test
neg_sp_en_trans,sp_en_trans,negated,57,ver,0,train
neg_sp_en_trans,sp_en_trans,negated,58,dos,1,train
neg_sp_en_trans,sp_en_trans,negated,59,venir,1,train
neg_sp_en_trans,sp_en_trans,negated,60,persona,0,test
neg_sp_en_trans,sp_en_trans,negated,61,saber,1,train
neg_sp_en_trans,sp_en_trans,negated,62,agua,0,train
neg_sp_en_trans,sp_en_trans,negated,63,primero,0,train
neg_sp_en_trans,sp_en_trans,negated,64,lado,1,train
neg_sp_en_trans,sp_en_trans,negated,65,ahora,0,test
neg_sp_en_trans,sp_en_trans,negated,66,encontrar,1,train
neg_sp_en_trans,sp_en_trans,negated,67,cabeza,0,train
neg_sp_en_trans,sp_en_trans,negated,68,respuesta,1,test
neg_sp_en_trans,sp_en_trans,negated,69,escuela,0,train
neg_sp_en_trans,sp_en_trans,negated,70,crecer,0,train
neg_sp_en_trans,sp_en_trans,negated,71,aprender,1,train
neg_sp_en_trans,sp_en_trans,negated,72,planta,1,train
neg_sp_en_trans,sp_en_trans,negated,73,sol,0,test
neg_sp_en_trans,sp_en_trans,negated,74,cuatro,1,train
neg_sp_en_trans,sp_en_trans,negated,75,ojo,1,train
neg_sp_en_trans,sp_en_trans,negated,76,nunca,1,test
neg_sp_en_trans,sp_en_trans,negated,77,ciudad,0,train
neg_sp_en_trans,sp_en_trans,negated,78,cruzar,1,train
neg_sp_en_trans,sp_en_trans,negated,79,granja,1,train
neg_sp_en_trans,sp_en_trans,negated,80,historia,1,train
neg_sp_en_trans,sp_en_trans,negated,81,mar,0,train
neg_sp_en_trans,sp_en_trans,negated,82,dibujar,0,train
neg_sp_en_trans,sp_en_trans,negated,83,izquierda,1,test
neg_sp_en_trans,sp_en_trans,negated,84,tarde,1,train
neg_sp_en_trans,sp_en_trans,negated,85,mientras,0,train
neg_sp_en_trans,sp_en_trans,negated,86,noche,0,train
neg_sp_en_trans,sp_en_trans,negated,87,vida,0,train
neg_sp_en_trans,sp_en_trans,negated,88,norte,0,test
neg_sp_en_trans,sp_en_trans,negated,89,libro,1,train
neg_sp_en_trans,sp_en_trans,negated,90,llevar,1,train
neg_sp_en_trans,sp_en_trans,negated,91,ciencia,1,train
neg_sp_en_trans,sp_en_trans,negated,92,comer,0,train
neg_sp_en_trans,sp_en_trans,negated,93,amigo,0,train
neg_sp_en_trans,sp_en_trans,negated,94,escuchar,1,test
neg_sp_en_trans,sp_en_trans,negated,95,caballo,0,train
neg_sp_en_trans,sp_en_trans,negated,96,cara,1,train
neg_sp_en_trans,sp_en_trans,negated,97,madera,1,train
neg_sp_en_trans,sp_en_trans,negated,98,abierto,0,train
neg_sp_en_trans,sp_en_trans,negated,99,parecer,0,test
neg_sp_en_trans,sp_en_trans,negated,100,blanco,1,train
neg_sp_en_trans,sp_en_trans,negated,101,caminar,0,test
neg_sp_en_trans,sp_en_trans,negated,102,ejemplo,0,train
neg_sp_en_trans,sp_en_trans,negated,103,papel,0,train
neg_sp_en_trans,sp_en_trans,negated,104,grupo,0,train
neg_sp_en_trans,sp_en_trans,negated,105,siempre,1,train
neg_sp_en_trans,sp_en_trans,negated,106,carta,1,train
neg_sp_en_trans,sp_en_trans,negated,107,coche,0,test
neg_sp_en_trans,sp_en_trans,negated,108,segundo,1,train
neg_sp_en_trans,sp_en_trans,negated,109,suficiente,0,train
