topic,entity,entity_id,object_value,proposition_key,source_statement,source_label,source_dataset,source_file,source_row
cities,Ibadan,entity_577726953b7414a87938eb614170e12e27281d5793483c80470773ae9c3dabfb,Malaysia,"[""cities"",""Ibadan"",""Malaysia""]",The city of Ibadan is in Malaysia.,0,cities,cities.csv,1440
cities,Managua,entity_4a3312c97d535833a35c95eb1d4ba35db3b7f5f399fd9b67e8ef8dd4cf685dfc,Nicaragua,"[""cities"",""Managua"",""Nicaragua""]",The city of Managua is in Nicaragua.,1,cities,cities.csv,1441
cities,Managua,entity_4a3312c97d535833a35c95eb1d4ba35db3b7f5f399fd9b67e8ef8dd4cf685dfc,Turkey,"[""cities"",""Managua"",""Turkey""]",The city of Managua is in Turkey.,0,cities,cities.csv,1442
cities,Ha'il,entity_9cb56bfe136e009eda6c571f7648b815a8c6d62ed753cf6556b309a4a470c8bc,Saudi Arabia,"[""cities"",""Ha'il"",""Saudi Arabia""]",The city of Ha'il is in Saudi Arabia.,1,cities,cities.csv,1443
cities,Ha'il,entity_9cb56bfe136e009eda6c571f7648b815a8c6d62ed753cf6556b309a4a470c8bc,China,"[""cities"",""Ha'il"",""China""]",The city of Ha'il is in China.,0,cities,cities.csv,1444
cities,Haiphong,entity_6564f5c36bd3512168c4318d74e090798c8d6cc8e2bd980e80b056cb339a8b3e,Vietnam,"[""cities"",""Haiphong"",""Vietnam""]",The city of Haiphong is in Vietnam.,1,cities,cities.csv,1445
cities,Haiphong,entity_6564f5c36bd3512168c4318d74e090798c8d6cc8e2bd980e80b056cb339a8b3e,the Dominican Republic,"[""cities"",""Haiphong"",""the Dominican Republic""]",The city of Haiphong is in the Dominican Republic.,0,cities,cities.csv,1446
cities,Cape Town,entity_5b987b7cc65ce3263f21b9e4d2189dc7471395695bd3a3b00223fd081d68f3aa,South Africa,"[""cities"",""Cape Town"",""South Africa""]",The city of Cape Town is in South Africa.,1,cities,cities.csv,1447
cities,Cape Town,entity_5b987b7cc65ce3263f21b9e4d2189dc7471395695bd3a3b00223fd081d68f3aa,China,"[""cities"",""Cape Town"",""China""]",The city of Cape Town is in China.,0,cities,cities.csv,1448
cities,Ipoh,entity_064e7483f1349aeb7f8f5c457e07499091eed4f9d3ca0d122d6bb8942554c32c,Malaysia,"[""cities"",""Ipoh"",""Malaysia""]",The city of Ipoh is in Malaysia.,1,cities,cities.csv,1449
cities,Ipoh,entity_064e7483f1349aeb7f8f5c457e07499091eed4f9d3ca0d122d6bb8942554c32c,Brazil,"[""cities"",""Ipoh"",""Brazil""]",The city of Ipoh is in Brazil.,0,cities,cities.csv,1450
cities,Kuantan,entity_9cd5f2bce6ff4eb3f9b0368efd9380f423d6cec9c722ea097e94c6848f4acebc,Malaysia,"[""cities"",""Kuantan"",""Malaysia""]",The city of Kuantan is in Malaysia.,1,cities,cities.csv,1451
cities,Kuantan,entity_9cd5f2bce6ff4eb3f9b0368efd9380f423d6cec9c722ea097e94c6848f4acebc,India,"[""cities"",""Kuantan"",""India""]",The city of Kuantan is in India.,0,cities,cities.csv,1452
cities,Maiduguri,entity_d5c48505c11de98eb6b953c3d7f33dc44c84a16cf71fe951e4b133bfa451d60f,Nigeria,"[""cities"",""Maiduguri"",""Nigeria""]",The city of Maiduguri is in Nigeria.,1,cities,cities.csv,1453
cities,Maiduguri,entity_d5c48505c11de98eb6b953c3d7f33dc44c84a16cf71fe951e4b133bfa451d60f,China,"[""cities"",""Maiduguri"",""China""]",The city of Maiduguri is in China.,0,cities,cities.csv,1454
cities,Yangon,entity_68f9584c33700ac34c570507df7648735f32c3385a1c79b06872c0d7ab8b74dc,Myanmar,"[""cities"",""Yangon"",""Myanmar""]",The city of Yangon is in Myanmar.,1,cities,cities.csv,1455
cities,Yangon,entity_68f9584c33700ac34c570507df7648735f32c3385a1c79b06872c0d7ab8b74dc,Kenya,"[""cities"",""Yangon"",""Kenya""]",The city of Yangon is in Kenya.,0,cities,cities.csv,1456
cities,Kathmandu,entity_3aea9f5926fb681adfa72477f03cf98c97127a56e632c6c3784c765b631627b3,Nepal,"[""cities"",""Kathmandu"",""Nepal""]",The city of Kathmandu is in Nepal.,1,cities,cities.csv,1457
cities,Kathmandu,entity_3aea9f5926fb681adfa72477f03cf98c97127a56e632c6c3784c765b631627b3,China,"[""cities"",""Kathmandu"",""China""]",The city of Kathmandu is in China.,0,cities,cities.csv,1458
cities,Las Pinas,entity_ab971fdb19c2e6e7a524fdfeaa85b58e34f85359013e1db5b0c4c3fddadbef5d,the Philippines,"[""cities"",""Las Pinas"",""the Philippines""]",The city of Las Pinas is in the Philippines.,1,cities,cities.csv,1459
cities,Las Pinas,entity_ab971fdb19c2e6e7a524fdfeaa85b58e34f85359013e1db5b0c4c3fddadbef5d,Yemen,"[""cities"",""Las Pinas"",""Yemen""]",The city of Las Pinas is in Yemen.,0,cities,cities.csv,1460
cities,Reynosa,entity_267b741a3f739aa0d80d408e229d05138dd04cbf0fa1062bee5bdb29bfe1f786,Mexico,"[""cities"",""Reynosa"",""Mexico""]",The city of Reynosa is in Mexico.,1,cities,cities.csv,1461
cities,Reynosa,entity_267b741a3f739aa0d80d408e229d05138dd04cbf0fa1062bee5bdb29bfe1f786,China,"[""cities"",""Reynosa"",""China""]",The city of Reynosa is in China.,0,cities,cities.csv,1462
cities,Rostov-na-Donu,entity_33a87351f82ce9d0bc0580f721896d0c784f91bc7e0f57797ea07fb0f26cd355,Russia,"[""cities"",""Rostov-na-Donu"",""Russia""]",The city of Rostov-na-Donu is in Russia.,1,cities,cities.csv,1463
cities,Rostov-na-Donu,entity_33a87351f82ce9d0bc0580f721896d0c784f91bc7e0f57797ea07fb0f26cd355,the United Arab Emirates,"[""cities"",""Rostov-na-Donu"",""the United Arab Emirates""]",The city of Rostov-na-Donu is in the United Arab Emirates.,0,cities,cities.csv,1464
cities,Ibague,entity_b552f320aad518d5e94e7581eb7ea3479f3e2261e59d1e74d883bfa9beac0dd7,Colombia,"[""cities"",""Ibague"",""Colombia""]",The city of Ibague is in Colombia.,1,cities,cities.csv,1465
cities,Ibague,entity_b552f320aad518d5e94e7581eb7ea3479f3e2261e59d1e74d883bfa9beac0dd7,Finland,"[""cities"",""Ibague"",""Finland""]",The city of Ibague is in Finland.,0,cities,cities.csv,1466
cities,Copenhagen,entity_195ff6352973a8be1e2fb4906efb48ff088d064b2e2b6143741e74726dfd79a1,Denmark,"[""cities"",""Copenhagen"",""Denmark""]",The city of Copenhagen is in Denmark.,1,cities,cities.csv,1467
cities,Copenhagen,entity_195ff6352973a8be1e2fb4906efb48ff088d064b2e2b6143741e74726dfd79a1,China,"[""cities"",""Copenhagen"",""China""]",The city of Copenhagen is in China.,0,cities,cities.csv,1468
cities,Xinyang,entity_3b3516fa4187d488c6265e19582f09b536a1a4311c2809cef9eacf6141ff9b8a,China,"[""cities"",""Xinyang"",""China""]",The city of Xinyang is in China.,1,cities,cities.csv,1469
cities,Xinyang,entity_3b3516fa4187d488c6265e19582f09b536a1a4311c2809cef9eacf6141ff9b8a,Japan,"[""cities"",""Xinyang"",""Japan""]",The city of Xinyang is in Japan.,0,cities,cities.csv,1470
cities,Weinan,entity_bb5ea5f20dee965eb49887e2e8ab30c7093e02cc60d9965367d75d3bf36d1935,China,"[""cities"",""Weinan"",""China""]",The city of Weinan is in China.,1,cities,cities.csv,1471
cities,Weinan,entity_bb5ea5f20dee965eb49887e2e8ab30c7093e02cc60d9965367d75d3bf36d1935,Colombia,"[""cities"",""Weinan"",""Colombia""]",The city of Weinan is in Colombia.,0,cities,cities.csv,1472
cities,Wanning,entity_eae22f455d4b089e3d4ec116bcd2b4903a3a6b7014bfd1681dc668a01620176c,China,"[""cities"",""Wanning"",""China""]",The city of Wanning is in China.,1,cities,cities.csv,1473
cities,Wanning,entity_eae22f455d4b089e3d4ec116bcd2b4903a3a6b7014bfd1681dc668a01620176c,the United States,"[""cities"",""Wanning"",""the United States""]",The city of Wanning is in the United States.,0,cities,cities.csv,1474
cities,Shijiazhuang,entity_653fc7f610b1b2c65d866735aa2075915cdc8b2ad46991c3106e93edc71006c4,China,"[""cities"",""Shijiazhuang"",""China""]",The city of Shijiazhuang is in China.,1,cities,cities.csv,1475
cities,Shijiazhuang,entity_653fc7f610b1b2c65d866735aa2075915cdc8b2ad46991c3106e93edc71006c4,Uzbekistan,"[""cities"",""Shijiazhuang"",""Uzbekistan""]",The city of Shijiazhuang is in Uzbekistan.,0,cities,cities.csv,1476
cities,Laiwu,entity_e7ed9a7a693b6725f19a482a1d69b385099a7bb977c903be7051f4f2b60214a1,China,"[""cities"",""Laiwu"",""China""]",The city of Laiwu is in China.,1,cities,cities.csv,1477
cities,Laiwu,entity_e7ed9a7a693b6725f19a482a1d69b385099a7bb977c903be7051f4f2b60214a1,the United States,"[""cities"",""Laiwu"",""the United States""]",The city of Laiwu is in the United States.,0,cities,cities.csv,1478
cities,Hengyang,entity_2de8dbfd6af65a5d68c238d1e29e03671a14d3734d25362ff49e1829b8745dbf,China,"[""cities"",""Hengyang"",""China""]",The city of Hengyang is in China.,1,cities,cities.csv,1479
cities,Hengyang,entity_2de8dbfd6af65a5d68c238d1e29e03671a14d3734d25362ff49e1829b8745dbf,Turkey,"[""cities"",""Hengyang"",""Turkey""]",The city of Hengyang is in Turkey.,0,cities,cities.csv,1480
cities,Changchun,entity_12b686f3c6706a0004f7c34d7d7694162e07ac56718a1d6f67f8724a3378c66a,China,"[""cities"",""Changchun"",""China""]",The city of Changchun is in China.,1,cities,cities.csv,1481
cities,Changchun,entity_12b686f3c6706a0004f7c34d7d7694162e07ac56718a1d6f67f8724a3378c66a,Germany,"[""cities"",""Changchun"",""Germany""]",The city of Changchun is in Germany.,0,cities,cities.csv,1482
cities,Varanasi,entity_7d1c850ceb9b9d5ca7f9d8d3f8fc09238dcf71aec4abfc769a518bcb9ec5fc27,India,"[""cities"",""Varanasi"",""India""]",The city of Varanasi is in India.,1,cities,cities.csv,1483
cities,Varanasi,entity_7d1c850ceb9b9d5ca7f9d8d3f8fc09238dcf71aec4abfc769a518bcb9ec5fc27,Turkey,"[""cities"",""Varanasi"",""Turkey""]",The city of Varanasi is in Turkey.,0,cities,cities.csv,1484
cities,Puducherry,entity_68de95f7761a9a6bfba0c5a434969c16ba4df3f12898b1d613bff5d72a600dc8,India,"[""cities"",""Puducherry"",""India""]",The city of Puducherry is in India.,1,cities,cities.csv,1485
cities,Puducherry,entity_68de95f7761a9a6bfba0c5a434969c16ba4df3f12898b1d613bff5d72a600dc8,Brazil,"[""cities"",""Puducherry"",""Brazil""]",The city of Puducherry is in Brazil.,0,cities,cities.csv,1486
cities,Bhopal,entity_67764db1eadc4843f584618e4d95eac7226a2da64699fd32f7f16b3c677df62f,India,"[""cities"",""Bhopal"",""India""]",The city of Bhopal is in India.,1,cities,cities.csv,1487
cities,Bhopal,entity_67764db1eadc4843f584618e4d95eac7226a2da64699fd32f7f16b3c677df62f,Russia,"[""cities"",""Bhopal"",""Russia""]",The city of Bhopal is in Russia.,0,cities,cities.csv,1488
cities,Kanayannur,entity_022f9c4372fe3cf5a41bbc95fd7ef1521a52a6f4159c664d6c04b55a36357a1f,India,"[""cities"",""Kanayannur"",""India""]",The city of Kanayannur is in India.,1,cities,cities.csv,1489
cities,Kanayannur,entity_022f9c4372fe3cf5a41bbc95fd7ef1521a52a6f4159c664d6c04b55a36357a1f,Saudi Arabia,"[""cities"",""Kanayannur"",""Saudi Arabia""]",The city of Kanayannur is in Saudi Arabia.,0,cities,cities.csv,1490
cities,Kirkuk,entity_ec91a9dd1be1c1ea335584a524445dcbe15258cb2c4bd90e21aedac5631b5839,Iraq,"[""cities"",""Kirkuk"",""Iraq""]",The city of Kirkuk is in Iraq.,1,cities,cities.csv,1491
cities,Kirkuk,entity_ec91a9dd1be1c1ea335584a524445dcbe15258cb2c4bd90e21aedac5631b5839,China,"[""cities"",""Kirkuk"",""China""]",The city of Kirkuk is in China.,0,cities,cities.csv,1492
cities,Al Mawsil al Jadidah,entity_361bedb1aceb6d5956184687e38832460d03b5522547c9ca2855205586342c9c,Iraq,"[""cities"",""Al Mawsil al Jadidah"",""Iraq""]",The city of Al Mawsil al Jadidah is in Iraq.,1,cities,cities.csv,1493
cities,Al Mawsil al Jadidah,entity_361bedb1aceb6d5956184687e38832460d03b5522547c9ca2855205586342c9c,India,"[""cities"",""Al Mawsil al Jadidah"",""India""]",The city of Al Mawsil al Jadidah is in India.,0,cities,cities.csv,1494
cities,Tangerang,entity_e597c8c130125f1ac3ff827438fce263c561414a7f2104d61e9264e2d42a9044,Indonesia,"[""cities"",""Tangerang"",""Indonesia""]",The city of Tangerang is in Indonesia.,1,cities,cities.csv,1495
cities,Tangerang,entity_e597c8c130125f1ac3ff827438fce263c561414a7f2104d61e9264e2d42a9044,China,"[""cities"",""Tangerang"",""China""]",The city of Tangerang is in China.,0,cities,cities.csv,1496
sp_en_trans,con,entity_a1f85c94704d91d59dbc15b958049b3b51687ad0a374191264444aa632758f5c,to speak,"[""sp_en_trans"",""con"",""to speak""]",The Spanish word 'con' means 'to speak'.,0,sp_en_trans,sp_en_trans.csv,1
sp_en_trans,uno,entity_2cd539d8468ddfffaa1d1aa0a71660465482983bd9aa1d4efd17b0587e15bd1c,one,"[""sp_en_trans"",""uno"",""one""]",The Spanish word 'uno' means 'one'.,1,sp_en_trans,sp_en_trans.csv,2
sp_en_trans,tener,entity_f5da7b29b34c60d2a788229048d401a687e6ae7afd80ba42227e8145fc65b74f,to have,"[""sp_en_trans"",""tener"",""to have""]",The Spanish word 'tener' means 'to have'.,1,sp_en_trans,sp_en_trans.csv,3
sp_en_trans,caliente,entity_12c652b4ba69211b690fbfdfa9767f22bbd4b53c4b559a14a98cfae1f8d04f6a,hot,"[""sp_en_trans"",""caliente"",""hot""]",The Spanish word 'caliente' means 'hot'.,1,sp_en_trans,sp_en_trans.csv,4
sp_en_trans,palabra,entity_5005162cda9d7bdaf2d3c5f342fd8294a6dec97a96e6d20011ab3ba703dba813,word,"[""sp_en_trans"",""palabra"",""word""]",The Spanish word 'palabra' means 'word'.,1,sp_en_trans,sp_en_trans.csv,5
sp_en_trans,pero,entity_5456409e46e10ee42615376ad17c40c905bc089550d752d606297fda767fd819,but,"[""sp_en_trans"",""pero"",""but""]",The Spanish word 'pero' means 'but'.,1,sp_en_trans,sp_en_trans.csv,6
sp_en_trans,o,entity_82c20ea2e182a46506303980f7e045d64c67680ce2e37dd2bd4602c4c3c100d8,octopus,"[""sp_en_trans"",""o"",""octopus""]",The Spanish word 'o' means 'octopus'.,0,sp_en_trans,sp_en_trans.csv,7
sp_en_trans,de,entity_d87bd6d64fb56f4dbfe328cc18fe2c2656d62450ce1e5cb7380030f191b12967,now,"[""sp_en_trans"",""de"",""now""]",The Spanish word 'de' means 'now'.,0,sp_en_trans,sp_en_trans.csv,8
sp_en_trans,y,entity_4fa185dcbcbfc4c96776397d3aa2d33ec0532300970478d6a450a9724cabfb7a,and,"[""sp_en_trans"",""y"",""and""]",The Spanish word 'y' means 'and'.,1,sp_en_trans,sp_en_trans.csv,9
sp_en_trans,otro,entity_fa45a7d0b588ef96ec928008a8cec269cf474943a2cd498142fc864e1aec2473,hot,"[""sp_en_trans"",""otro"",""hot""]",The Spanish word 'otro' means 'hot'.,0,sp_en_trans,sp_en_trans.csv,10
sp_en_trans,hacer,entity_43d4f84e42747a93bac127b5e7a849d9803afb07a1afbc3874d5a74317cfeb9f,lost,"[""sp_en_trans"",""hacer"",""lost""]",The Spanish word 'hacer' means 'lost'.,0,sp_en_trans,sp_en_trans.csv,11
sp_en_trans,tiempo,entity_3c361528504a3cf7bede5945081588322e8df0a127faf227e7e633b01d464e07,market,"[""sp_en_trans"",""tiempo"",""market""]",The Spanish word 'tiempo' means 'market'.,0,sp_en_trans,sp_en_trans.csv,12
sp_en_trans,decir,entity_77f8f73c0db975fed47d5b0af4d5de21b56dab8b718cbe9fff47d81aa2c6f05f,order,"[""sp_en_trans"",""decir"",""order""]",The Spanish word 'decir' means 'order'.,0,sp_en_trans,sp_en_trans.csv,13
sp_en_trans,conjunto,entity_56d5b8ff3ae080134c57409bab42cff15bd3b5ff615b51f013cd3727483fbc64,son,"[""sp_en_trans"",""conjunto"",""son""]",The Spanish word 'conjunto' means 'son'.,0,sp_en_trans,sp_en_trans.csv,14
sp_en_trans,tres,entity_b740cac2fd92ada375d185f9e2a8a952bc6bed5683f9344af10a04027864fe13,three,"[""sp_en_trans"",""tres"",""three""]",The Spanish word 'tres' means 'three'.,1,sp_en_trans,sp_en_trans.csv,15
sp_en_trans,querer,entity_7a7b14bea743d3db1c5358ed9828c12ff00631a107536ec43f3fb7f79c221315,of,"[""sp_en_trans"",""querer"",""of""]",The Spanish word 'querer' means 'of'.,0,sp_en_trans,sp_en_trans.csv,16
sp_en_trans,aire,entity_958bbe1e38f2fa1b62fa2bfc483b0368e83a219a9703352b246d76bd6dff25a1,silver,"[""sp_en_trans"",""aire"",""silver""]",The Spanish word 'aire' means 'silver'.,0,sp_en_trans,sp_en_trans.csv,17
sp_en_trans,jugar,entity_b8cbe8cd70ddc5688142c852bdd62386e34f49637c183186c3f231188de00193,to play,"[""sp_en_trans"",""jugar"",""to play""]",The Spanish word 'jugar' means 'to play'.,1,sp_en_trans,sp_en_trans.csv,18
sp_en_trans,poner,entity_88dceb3243303556aabb593be055655965256a238ad3721533bc7f64ef67cce2,whale,"[""sp_en_trans"",""poner"",""whale""]",The Spanish word 'poner' means 'whale'.,0,sp_en_trans,sp_en_trans.csv,19
sp_en_trans,casa,entity_877a75dc6bd9016c22bc67e257577d171d63eff265e366f035e651653e573b3d,to make,"[""sp_en_trans"",""casa"",""to make""]",The Spanish word 'casa' means 'to make'.,0,sp_en_trans,sp_en_trans.csv,20
sp_en_trans,leer,entity_d6fe3d2312a2fa17cc4db5ab68be89c2aebda2fcf41ba5365b7319c3be11d6e0,to read,"[""sp_en_trans"",""leer"",""to read""]",The Spanish word 'leer' means 'to read'.,1,sp_en_trans,sp_en_trans.csv,21
sp_en_trans,mano,entity_0599b28bcea8f3f79eb156ee62d314f2231228cd4971a76fada2ef6438afbcce,too,"[""sp_en_trans"",""mano"",""too""]",The Spanish word 'mano' means 'too'.,0,sp_en_trans,sp_en_trans.csv,22
sp_en_trans,grande,entity_8874bb61c73df2eb388bff37d05c17849e86d1f9d9594e432799987817bff165,large,"[""sp_en_trans"",""grande"",""large""]",The Spanish word 'grande' means 'large'.,1,sp_en_trans,sp_en_trans.csv,23
sp_en_trans,tierra,entity_838b37e3396c1f3b647cb6702af3137f742bcd8023124f339e8f9655364a8225,land,"[""sp_en_trans"",""tierra"",""land""]",The Spanish word 'tierra' means 'land'.,1,sp_en_trans,sp_en_trans.csv,24
sp_en_trans,grande,entity_8874bb61c73df2eb388bff37d05c17849e86d1f9d9594e432799987817bff165,to ask,"[""sp_en_trans"",""grande"",""to ask""]",The Spanish word 'grande' means 'to ask'.,0,sp_en_trans,sp_en_trans.csv,25
sp_en_trans,alto,entity_353902b785350ab50f9b70bbfcea2bac9a40518150273a3d0d55f21a1bded781,space,"[""sp_en_trans"",""alto"",""space""]",The Spanish word 'alto' means 'space'.,0,sp_en_trans,sp_en_trans.csv,26
sp_en_trans,preguntar,entity_6433a41bc74cd0f9acbe41ffa55c0e7be831c3854b44e001339c9a41d7528a2d,to describe,"[""sp_en_trans"",""preguntar"",""to describe""]",The Spanish word 'preguntar' means 'to describe'.,0,sp_en_trans,sp_en_trans.csv,27
sp_en_trans,hombre,entity_8cfe1408260a7a224b7bac6071b949d023c72cb47d48f91c9f11a0de4b006909,simple,"[""sp_en_trans"",""hombre"",""simple""]",The Spanish word 'hombre' means 'simple'.,0,sp_en_trans,sp_en_trans.csv,28
sp_en_trans,luz,entity_e72ba2ad59d6790cf4fc77ea337ed4a31cbeeee58f1f5f064c7588f03aae39dc,week,"[""sp_en_trans"",""luz"",""week""]",The Spanish word 'luz' means 'week'.,0,sp_en_trans,sp_en_trans.csv,29
sp_en_trans,madre,entity_d896e86a3902d233787ef583816a68ac9aafec8b4ffb561038e461bd5013fbf6,mother,"[""sp_en_trans"",""madre"",""mother""]",The Spanish word 'madre' means 'mother'.,1,sp_en_trans,sp_en_trans.csv,30
sp_en_trans,mundo,entity_c0428ff69ea2ed8c7a0b30e5257f8649c70d6673212c0891443eb24950c3cf75,zebra,"[""sp_en_trans"",""mundo"",""zebra""]",The Spanish word 'mundo' means 'zebra'.,0,sp_en_trans,sp_en_trans.csv,31
sp_en_trans,cerca,entity_85df645ee423c2cbc8f16e92008e9e61e62c38b7ee1555af1311a8cae20ccf88,dog,"[""sp_en_trans"",""cerca"",""dog""]",The Spanish word 'cerca' means 'dog'.,0,sp_en_trans,sp_en_trans.csv,32
sp_en_trans,construir,entity_08a4a1290dfe23622cb29dcd62ffbfd372e5f16211f42ea29a5d45c95e332a1e,to build,"[""sp_en_trans"",""construir"",""to build""]",The Spanish word 'construir' means 'to build'.,1,sp_en_trans,sp_en_trans.csv,33
sp_en_trans,padre,entity_b9afe304a04e954ad1b9cda6a9189ae1fb4a1067603282dc0c0f60e0084fae60,special,"[""sp_en_trans"",""padre"",""special""]",The Spanish word 'padre' means 'special'.,0,sp_en_trans,sp_en_trans.csv,34
sp_en_trans,nuevo,entity_38bc30f6832987cddf476fb9a685ec1b2fed9887dd154c0f3085c73a92d2ba4d,always,"[""sp_en_trans"",""nuevo"",""always""]",The Spanish word 'nuevo' means 'always'.,0,sp_en_trans,sp_en_trans.csv,35
sp_en_trans,parte,entity_f614ed08b147dd27a552f2640cd9cdaa3546cc383e582fe470363f2cdcbed3ff,part,"[""sp_en_trans"",""parte"",""part""]",The Spanish word 'parte' means 'part'.,1,sp_en_trans,sp_en_trans.csv,36
sp_en_trans,lugar,entity_a2e191a4dcb10ea8e54b117f70f2f2b3245f4fb0fdd7f197d6de4cf636c09bf8,place,"[""sp_en_trans"",""lugar"",""place""]",The Spanish word 'lugar' means 'place'.,1,sp_en_trans,sp_en_trans.csv,37
sp_en_trans,vivir,entity_5dc50afa35f00ecaf2b8f180f3466b11e07c8cc4d29e5b6f7df716ba33905bca,sheep,"[""sp_en_trans"",""vivir"",""sheep""]",The Spanish word 'vivir' means 'sheep'.,0,sp_en_trans,sp_en_trans.csv,38
sp_en_trans,espalda,entity_718355cfbdd98ea6806604afb4fce60f93443f2c365e1692acc03fa18c470448,back,"[""sp_en_trans"",""espalda"",""back""]",The Spanish word 'espalda' means 'back'.,1,sp_en_trans,sp_en_trans.csv,39
sp_en_trans,bueno,entity_a2d4b5b5e40180f1ce2d80e49a5031f0adda34fae94947b73a419ecfad0cf455,good,"[""sp_en_trans"",""bueno"",""good""]",The Spanish word 'bueno' means 'good'.,1,sp_en_trans,sp_en_trans.csv,40
sp_en_trans,dar,entity_f19a6c95a17fcaa2f52b60686a433f956b6f0d7df8c5a80339ba45c821915321,before,"[""sp_en_trans"",""dar"",""before""]",The Spanish word 'dar' means 'before'.,0,sp_en_trans,sp_en_trans.csv,41
sp_en_trans,nombre,entity_69d2a0be2962fc7b6362e6295214e68aa37b5fd84da31109eaeefd5f99500fb4,name,"[""sp_en_trans"",""nombre"",""name""]",The Spanish word 'nombre' means 'name'.,1,sp_en_trans,sp_en_trans.csv,42
sp_en_trans,muy,entity_c6af21ca261cf0baa5dee1958c6440c6e085c918f05e366a0ca9884531e4e2ee,temperature,"[""sp_en_trans"",""muy"",""temperature""]",The Spanish word 'muy' means 'temperature'.,0,sp_en_trans,sp_en_trans.csv,43
sp_en_trans,pensar,entity_1d3779c42128af98eba8859773bddecbdae953a10ca1ce3963df19466aa5abfa,to think,"[""sp_en_trans"",""pensar"",""to think""]",The Spanish word 'pensar' means 'to think'.,1,sp_en_trans,sp_en_trans.csv,44
