statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
"Either Henry Bessemer lived in the U.K or Georges Claude lived in France, but not both.",inventors,Henry Bessemer lived in the U.K.,Georges Claude lived in France.,1,1,TT,xor,AB
"Either the lion is a cnidarian or the hedgehog is a fish, but not both.",animal_class,The hedgehog is a fish.,The lion is a cnidarian.,0,0,FF,xor,BA
"Either the goat is a reptile or the rat is a arachnid, but not both.",animal_class,The rat is a arachnid.,The goat is a reptile.,0,0,FF,xor,BA
"Either the bison is a mammal or the camel is a mammal, but not both.",animal_class,The bison is a mammal.,The camel is a mammal.,1,1,TT,xor,AB
"Either the city of Weinan is in Colombia or the city of Tolyatti is in Myanmar, but not both.",cities,The city of Weinan is in Colombia.,The city of Tolyatti is in Myanmar.,0,0,FF,xor,AB
"Either the salmon is a crustacean or the panda is a mammal, but not both.",animal_class,The panda is a mammal.,The salmon is a crustacean.,1,0,TF,xor,BA
"Either Edouard Benedictus lived in England or Evangelista Torricelli lived in Italy, but not both.",inventors,Edouard Benedictus lived in England.,Evangelista Torricelli lived in Italy.,0,1,FT,xor,AB
"Either Sir Frank Whittle lived in the U.K or Michael Faraday lived in the U.K, but not both.",inventors,Sir Frank Whittle lived in the U.K.,Michael Faraday lived in the U.K.,1,1,TT,xor,AB
"Either the Spanish word 'olor' means 'fear' or the Spanish word 'aceite' means 'oil', but not both.",sp_en_trans,The Spanish word 'olor' means 'fear'.,The Spanish word 'aceite' means 'oil'.,0,1,FT,xor,AB
"Either the city of Vijayawada is in China or the city of Irkutsk is in Russia, but not both.",cities,The city of Irkutsk is in Russia.,The city of Vijayawada is in China.,1,0,TF,xor,BA
"Either the Spanish word 'noche' means 'night' or the Spanish word 'temprano' means 'early', but not both.",sp_en_trans,The Spanish word 'temprano' means 'early'.,The Spanish word 'noche' means 'night'.,1,1,TT,xor,BA
"Either the lion is a mammal or the tortoise is a fish, but not both.",animal_class,The tortoise is a fish.,The lion is a mammal.,0,1,FT,xor,BA
"Either the Spanish word 'invierno' means 'family' or the Spanish word 'mar' means 'sea', but not both.",sp_en_trans,The Spanish word 'invierno' means 'family'.,The Spanish word 'mar' means 'sea'.,0,1,FT,xor,AB
"Either the city of Sapporo is in Japan or the city of Harbin is in China, but not both.",cities,The city of Sapporo is in Japan.,The city of Harbin is in China.,1,1,TT,xor,AB
"Either Charles Townes lived in Croatia or Galileo Galilei lived in Italy, but not both.",inventors,Galileo Galilei lived in Italy.,Charles Townes lived in Croatia.,1,0,TF,xor,BA
"Either the city of Salta is in Cambodia or the city of Denpasar is in Indonesia, but not both.",cities,The city of Denpasar is in Indonesia.,The city of Salta is in Cambodia.,1,0,TF,xor,BA
"Either Joseph Glidden lived in China or Narinder Singh Kapany lived in India, but not both.",inventors,Narinder Singh Kapany lived in India.,Joseph Glidden lived in China.,1,0,TF,xor,BA
"Either the Spanish word 'delgado' means 'thin' or the Spanish word 'hijo' means 'cook', but not both.",sp_en_trans,The Spanish word 'delgado' means 'thin'.,The Spanish word 'hijo' means 'cook'.,1,0,TF,xor,AB
"Either the frog is a amphibian or the cheetah is a mammal, but not both.",animal_class,The frog is a amphibian.,The cheetah is a mammal.,1,1,TT,xor,AB
"Either Fluorine has the symbol F or Cobalt has the symbol Co, but not both.",element_symb,Fluorine has the symbol F.,Cobalt has the symbol Co.,1,1,TT,xor,AB
"Either the sparrow is a crustacean or the chicken is a bird, but not both.",animal_class,The chicken is a bird.,The sparrow is a crustacean.,1,0,TF,xor,BA
"Either Scandium has the symbol Sc or Gallium has the symbol Ga, but not both.",element_symb,Gallium has the symbol Ga.,Scandium has the symbol Sc.,1,1,TT,xor,BA
"Either the Spanish word 'desarrollar' means 'sand' or the Spanish word 'viejo' means 'old', but not both.",sp_en_trans,The Spanish word 'viejo' means 'old'.,The Spanish word 'desarrollar' means 'sand'.,1,0,TF,xor,BA
"Either the city of Agadir is in Somalia or the city of Kyiv is in Ukraine, but not both.",cities,The city of Kyiv is in Ukraine.,The city of Agadir is in Somalia.,1,0,TF,xor,BA
"Either the Spanish word 'caliente' means 'corner' or the Spanish word 'fuego' means 'woman', but not both.",sp_en_trans,The Spanish word 'caliente' means 'corner'.,The Spanish word 'fuego' means 'woman'.,0,0,FF,xor,AB
"Either the tuna is a fish or the leopard is a mammal, but not both.",animal_class,The tuna is a fish.,The leopard is a mammal.,1,1,TT,xor,AB
"Either the Spanish word 'fuerza' means 'force' or the Spanish word 'madre' means 'neighbor', but not both.",sp_en_trans,The Spanish word 'fuerza' means 'force'.,The Spanish word 'madre' means 'neighbor'.,1,0,TF,xor,AB
"Either the Spanish word 'abrigo' means 'coat' or the Spanish word 'ejemplo' means 'example', but not both.",sp_en_trans,The Spanish word 'ejemplo' means 'example'.,The Spanish word 'abrigo' means 'coat'.,1,1,TT,xor,BA
"Either Nicolas Appert lived in France or Marie Curie lived in Poland/France, but not both.",inventors,Marie Curie lived in Poland/France.,Nicolas Appert lived in France.,1,1,TT,xor,BA
"Either Charles Goodyear lived in the U.S or Richard Leach Maddox lived in the U.K, but not both.",inventors,Charles Goodyear lived in the U.S.,Richard Leach Maddox lived in the U.K.,1,1,TT,xor,AB
"Either the Spanish word 'veinte' means 'twenty' or the Spanish word 'presente' means 'present', but not both.",sp_en_trans,The Spanish word 'veinte' means 'twenty'.,The Spanish word 'presente' means 'present'.,1,1,TT,xor,AB
"Either the Spanish word 'ciudad' means 'to connect' or the Spanish word 'y' means 'and', but not both.",sp_en_trans,The Spanish word 'y' means 'and'.,The Spanish word 'ciudad' means 'to connect'.,1,0,TF,xor,BA
"Either Potassium has the symbol K or Aluminum has the symbol Al, but not both.",element_symb,Aluminum has the symbol Al.,Potassium has the symbol K.,1,1,TT,xor,BA
"Either the city of Onitsha is in Nigeria or the city of Asmara is in Eritrea, but not both.",cities,The city of Asmara is in Eritrea.,The city of Onitsha is in Nigeria.,1,1,TT,xor,BA
"Either Cobalt has the symbol Co or Hydrogen has the symbol H, but not both.",element_symb,Cobalt has the symbol Co.,Hydrogen has the symbol H.,1,1,TT,xor,AB
"Either Sodium has the symbol N or Thulium has the symbol Tm, but not both.",element_symb,Sodium has the symbol N.,Thulium has the symbol Tm.,0,1,FT,xor,AB
"Either Dysprosium has the symbol I or Copper has the symbol Cu, but not both.",element_symb,Dysprosium has the symbol I.,Copper has the symbol Cu.,0,1,FT,xor,AB
"Either the gorilla is a reptile or the panda is a bird, but not both.",animal_class,The gorilla is a reptile.,The panda is a bird.,0,0,FF,xor,AB
"Either the lion is a cnidarian or the hedgehog is a mammal, but not both.",animal_class,The hedgehog is a mammal.,The lion is a cnidarian.,1,0,TF,xor,BA
"Either Neon has the symbol B or Xenon has the symbol Xe, but not both.",element_symb,Xenon has the symbol Xe.,Neon has the symbol B.,1,0,TF,xor,BA
"Either the hamster is a mammal or the crocodile is a bird, but not both.",animal_class,The crocodile is a bird.,The hamster is a mammal.,0,1,FT,xor,BA
"Either the Spanish word 'aceite' means 'oil' or the Spanish word 'olor' means 'smell', but not both.",sp_en_trans,The Spanish word 'olor' means 'smell'.,The Spanish word 'aceite' means 'oil'.,1,1,TT,xor,BA
"Either the Spanish word 'concha' means 'giraffe' or the Spanish word 'papel' means 'paper', but not both.",sp_en_trans,The Spanish word 'papel' means 'paper'.,The Spanish word 'concha' means 'giraffe'.,1,0,TF,xor,BA
"Either the Spanish word 'escribir' means 'to write' or the Spanish word 'amigo' means 'friend', but not both.",sp_en_trans,The Spanish word 'amigo' means 'friend'.,The Spanish word 'escribir' means 'to write'.,1,1,TT,xor,BA
"Either Edouard Benedictus lived in France or Evangelista Torricelli lived in Finland, but not both.",inventors,Edouard Benedictus lived in France.,Evangelista Torricelli lived in Finland.,1,0,TF,xor,AB
"Either the salmon is a fish or the peacock is a bird, but not both.",animal_class,The peacock is a bird.,The salmon is a fish.,1,1,TT,xor,BA
"Either the Spanish word 'fuego' means 'woman' or the Spanish word 'caliente' means 'hot', but not both.",sp_en_trans,The Spanish word 'caliente' means 'hot'.,The Spanish word 'fuego' means 'woman'.,1,0,TF,xor,BA
"Either the city of Saint Petersburg is in Russia or the city of Luzhou is in Guinea, but not both.",cities,The city of Saint Petersburg is in Russia.,The city of Luzhou is in Guinea.,1,0,TF,xor,AB
"Either Alva J. Fisher lived in the U.S or Igor Tamm lived in Russia, but not both.",inventors,Igor Tamm lived in Russia.,Alva J. Fisher lived in the U.S.,1,1,TT,xor,BA
"Either the moose is a reptile or the camel is a crustacean, but not both.",animal_class,The moose is a reptile.,The camel is a crustacean.,0,0,FF,xor,AB
"Either the city of Siping is in the United States or the city of Algiers is in Algeria, but not both.",cities,The city of Algiers is in Algeria.,The city of Siping is in the United States.,1,0,TF,xor,BA
"Either Joseph Glidden lived in the U.S or Narinder Singh Kapany lived in Canada/the U.S, but not both.",inventors,Narinder Singh Kapany lived in Canada/the U.S.,Joseph Glidden lived in the U.S.,0,1,FT,xor,BA
"Either the hummingbird is a bird or the horse is a mammal, but not both.",animal_class,The horse is a mammal.,The hummingbird is a bird.,1,1,TT,xor,BA
"Either the camel is a mammal or the parrot is a bird, but not both.",animal_class,The parrot is a bird.,The camel is a mammal.,1,1,TT,xor,BA
"Either James West lived in China or David Schwarz lived in Croatia, but not both.",inventors,James West lived in China.,David Schwarz lived in Croatia.,0,1,FT,xor,AB
"Either the city of N'Djamena is in Chad or the city of Ufa is in Russia, but not both.",cities,The city of N'Djamena is in Chad.,The city of Ufa is in Russia.,1,1,TT,xor,AB
"Either Platinum has the symbol Pt or Europium has the symbol Eu, but not both.",element_symb,Platinum has the symbol Pt.,Europium has the symbol Eu.,1,1,TT,xor,AB
"Either Krypton has the symbol Zr or Nickel has the symbol Os, but not both.",element_symb,Nickel has the symbol Os.,Krypton has the symbol Zr.,0,0,FF,xor,BA
"Either the Spanish word 'perro' means 'dog' or the Spanish word 'lento' means 'slow', but not both.",sp_en_trans,The Spanish word 'perro' means 'dog'.,The Spanish word 'lento' means 'slow'.,1,1,TT,xor,AB
"Either the Spanish word 'huevo' means 'egg' or the Spanish word 'hermana' means 'sister', but not both.",sp_en_trans,The Spanish word 'huevo' means 'egg'.,The Spanish word 'hermana' means 'sister'.,1,1,TT,xor,AB
"Either the gorilla is a mammal or the panda is a mammal, but not both.",animal_class,The gorilla is a mammal.,The panda is a mammal.,1,1,TT,xor,AB
"Either the Spanish word 'veinte' means 'twenty' or the Spanish word 'problema' means 'problem', but not both.",sp_en_trans,The Spanish word 'problema' means 'problem'.,The Spanish word 'veinte' means 'twenty'.,1,1,TT,xor,BA
"Either the Spanish word 'roca' means 'rock' or the Spanish word 'abrigo' means 'coat', but not both.",sp_en_trans,The Spanish word 'abrigo' means 'coat'.,The Spanish word 'roca' means 'rock'.,1,1,TT,xor,BA
"Either Charles Francis Richter lived in India or Igor Tamm lived in Denmark, but not both.",inventors,Igor Tamm lived in Denmark.,Charles Francis Richter lived in India.,0,0,FF,xor,BA
"Either the jellyfish is a cnidarian or the iguana is a reptile, but not both.",animal_class,The jellyfish is a cnidarian.,The iguana is a reptile.,1,1,TT,xor,AB
"Either the city of Bucharest is in Romania or the city of Hegang is in China, but not both.",cities,The city of Hegang is in China.,The city of Bucharest is in Romania.,1,1,TT,xor,BA
"Either the peacock is a bird or the skunk is a mammal, but not both.",animal_class,The peacock is a bird.,The skunk is a mammal.,1,1,TT,xor,AB
"Either Dysprosium has the symbol I or Copper has the symbol La, but not both.",element_symb,Dysprosium has the symbol I.,Copper has the symbol La.,0,0,FF,xor,AB
"Either the city of Tolyatti is in Russia or the city of Weinan is in Colombia, but not both.",cities,The city of Weinan is in Colombia.,The city of Tolyatti is in Russia.,0,1,FT,xor,BA
"Either the jellyfish is a cnidarian or the gorilla is a mammal, but not both.",animal_class,The jellyfish is a cnidarian.,The gorilla is a mammal.,1,1,TT,xor,AB
"Either the city of Klang is in Malaysia or the city of Paranaque City is in the Philippines, but not both.",cities,The city of Paranaque City is in the Philippines.,The city of Klang is in Malaysia.,1,1,TT,xor,BA
"Either Zinc has the symbol Ac or Ytterbium has the symbol F, but not both.",element_symb,Ytterbium has the symbol F.,Zinc has the symbol Ac.,0,0,FF,xor,BA
"Either John Wesley Hyatt lived in the U.S or Narinder Singh Kapany lived in Canada/the U.S, but not both.",inventors,John Wesley Hyatt lived in the U.S.,Narinder Singh Kapany lived in Canada/the U.S.,1,0,TF,xor,AB
"Either the Spanish word 'siete' means 'seven' or the Spanish word 'historia' means 'history', but not both.",sp_en_trans,The Spanish word 'siete' means 'seven'.,The Spanish word 'historia' means 'history'.,1,1,TT,xor,AB
"Either the city of Seoul is in Zimbabwe or the city of Diyarbakir is in Kazakhstan, but not both.",cities,The city of Seoul is in Zimbabwe.,The city of Diyarbakir is in Kazakhstan.,0,0,FF,xor,AB
"Either the city of Nagoya is in the Dominican Republic or the city of Changshu is in Germany, but not both.",cities,The city of Changshu is in Germany.,The city of Nagoya is in the Dominican Republic.,0,0,FF,xor,BA
"Either Lutetium has the symbol V or Lead has the symbol Pb, but not both.",element_symb,Lutetium has the symbol V.,Lead has the symbol Pb.,0,1,FT,xor,AB
"Either the city of Quito is in Ecuador or the city of Gaziantep is in Turkey, but not both.",cities,The city of Gaziantep is in Turkey.,The city of Quito is in Ecuador.,1,1,TT,xor,BA
"Either the Spanish word 'hueso' means 'to eat' or the Spanish word 'mujer' means 'enough', but not both.",sp_en_trans,The Spanish word 'mujer' means 'enough'.,The Spanish word 'hueso' means 'to eat'.,0,0,FF,xor,BA
"Either Luther George Simjian lived in Turkey/the U.S or Richard Trevithick lived in the U.K, but not both.",inventors,Richard Trevithick lived in the U.K.,Luther George Simjian lived in Turkey/the U.S.,1,1,TT,xor,BA
"Either the Spanish word 'ciudad' means 'city' or the Spanish word 'y' means 'city', but not both.",sp_en_trans,The Spanish word 'y' means 'city'.,The Spanish word 'ciudad' means 'city'.,0,1,FT,xor,BA
"Either the axolotl is a fish or the chimpanzee is a mammal, but not both.",animal_class,The axolotl is a fish.,The chimpanzee is a mammal.,0,1,FT,xor,AB
"Either the bee is a mollusk or the frog is a bird, but not both.",animal_class,The bee is a mollusk.,The frog is a bird.,0,0,FF,xor,AB
"Either Germanium has the symbol Ra or Potassium has the symbol K, but not both.",element_symb,Germanium has the symbol Ra.,Potassium has the symbol K.,0,1,FT,xor,AB
"Either Uranium has the symbol Hg or Dysprosium has the symbol Dy, but not both.",element_symb,Dysprosium has the symbol Dy.,Uranium has the symbol Hg.,1,0,TF,xor,BA
"Either the hamster is a mammal or the crocodile is a reptile, but not both.",animal_class,The crocodile is a reptile.,The hamster is a mammal.,1,1,TT,xor,BA
