statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
The Spanish word 'papel' means 'paper' blah the Spanish word 'concha' means 'shell'.,sp_en_trans,The Spanish word 'papel' means 'paper'.,The Spanish word 'concha' means 'shell'.,1,1,TT,blah,AB
The city of Denpasar is in Nepal blah the city of Salta is in Argentina.,cities,The city of Denpasar is in Nepal.,The city of Salta is in Argentina.,0,1,FT,blah,AB
Ernest Swinton lived in the U.K blah Ernesto Blanco lived in India.,inventors,Ernesto Blanco lived in India.,Ernest Swinton lived in the U.K.,0,1,FT,blah,BA
The city of Quzhou is in Thailand blah the city of Shah Alam is in Peru.,cities,The city of Quzhou is in Thailand.,The city of Shah Alam is in Peru.,0,0,FF,blah,AB
The city of Krakow is in Chile blah the city of Chisinau is in Moldova.,cities,The city of Chisinau is in Moldova.,The city of Krakow is in Chile.,1,0,TF,blah,BA
The frog is a bird blah the bee is a mollusk.,animal_class,The bee is a mollusk.,The frog is a bird.,0,0,FF,blah,BA
George Devol lived in the U.S blah Guglielmo Marconi lived in Japan.,inventors,George Devol lived in the U.S.,Guglielmo Marconi lived in Japan.,1,0,TF,blah,AB
The Spanish word 'vecino' means 'wind' blah the Spanish word 'guardar' means 'to save'.,sp_en_trans,The Spanish word 'vecino' means 'wind'.,The Spanish word 'guardar' means 'to save'.,0,1,FT,blah,AB
The city of Suining is in Chad blah the city of Changshu is in Germany.,cities,The city of Suining is in Chad.,The city of Changshu is in Germany.,0,0,FF,blah,AB
The Spanish word 'esquina' means 'person' blah the Spanish word 'pero' means 'but'.,sp_en_trans,The Spanish word 'pero' means 'but'.,The Spanish word 'esquina' means 'person'.,1,0,TF,blah,BA
The eagle is a mollusk blah the alpaca is a mammal.,animal_class,The alpaca is a mammal.,The eagle is a mollusk.,1,0,TF,blah,BA
The chimpanzee is a insect blah the moose is a mammal.,animal_class,The moose is a mammal.,The chimpanzee is a insect.,1,0,TF,blah,BA
The city of Reynosa is in Niger blah the city of Irbid is in Jordan.,cities,The city of Reynosa is in Niger.,The city of Irbid is in Jordan.,0,1,FT,blah,AB
The Spanish word 'fuego' means 'fire' blah the Spanish word 'plata' means 'silver'.,sp_en_trans,The Spanish word 'fuego' means 'fire'.,The Spanish word 'plata' means 'silver'.,1,1,TT,blah,AB
Boron has the symbol B blah Selenium has the symbol Se.,element_symb,Selenium has the symbol Se.,Boron has the symbol B.,1,1,TT,blah,BA
The city of Indianapolis is in the United States blah the city of San Miguel de Tucuman is in Argentina.,cities,The city of San Miguel de Tucuman is in Argentina.,The city of Indianapolis is in the United States.,1,1,TT,blah,BA
The Spanish word 'problema' means 'problem' blah the Spanish word 'moderno' means 'modern'.,sp_en_trans,The Spanish word 'moderno' means 'modern'.,The Spanish word 'problema' means 'problem'.,1,1,TT,blah,BA
Charles Macintosh lived in the U.K blah James Watt lived in Scotland.,inventors,Charles Macintosh lived in the U.K.,James Watt lived in Scotland.,1,1,TT,blah,AB
Hans Goldschmidt lived in Germany blah John Ambrose Fleming lived in the U.K.,inventors,Hans Goldschmidt lived in Germany.,John Ambrose Fleming lived in the U.K.,1,1,TT,blah,AB
The Spanish word 'madre' means 'neighbor' blah the Spanish word 'mapa' means 'to swim'.,sp_en_trans,The Spanish word 'madre' means 'neighbor'.,The Spanish word 'mapa' means 'to swim'.,0,0,FF,blah,AB
Potassium has the symbol K blah Sulfur has the symbol O.,element_symb,Potassium has the symbol K.,Sulfur has the symbol O.,1,0,TF,blah,AB
Magnesium has the symbol Mg blah Rubidium has the symbol K.,element_symb,Rubidium has the symbol K.,Magnesium has the symbol Mg.,0,1,FT,blah,BA
Chromium has the symbol Cr blah Selenium has the symbol Po.,element_symb,Selenium has the symbol Po.,Chromium has the symbol Cr.,0,1,FT,blah,BA
Chromium has the symbol Cr blah Radon has the symbol Np.,element_symb,Chromium has the symbol Cr.,Radon has the symbol Np.,1,0,TF,blah,AB
The city of Jamshedpur is in India blah the city of Zapopan is in Mexico.,cities,The city of Jamshedpur is in India.,The city of Zapopan is in Mexico.,1,1,TT,blah,AB
Cadmium has the symbol Pr blah Cerium has the symbol Ce.,element_symb,Cadmium has the symbol Pr.,Cerium has the symbol Ce.,0,1,FT,blah,AB
The bison is a mammal blah the camel is a crustacean.,animal_class,The bison is a mammal.,The camel is a crustacean.,1,0,TF,blah,AB
The Spanish word 'problema' means 'good' blah the Spanish word 'veinte' means 'twenty'.,sp_en_trans,The Spanish word 'problema' means 'good'.,The Spanish word 'veinte' means 'twenty'.,0,1,FT,blah,AB
The Spanish word 'vender' means 'son' blah the Spanish word 'desarrollar' means 'sand'.,sp_en_trans,The Spanish word 'desarrollar' means 'sand'.,The Spanish word 'vender' means 'son'.,0,0,FF,blah,BA
The city of Sanaa is in Niger blah the city of Irbid is in Burkina Faso.,cities,The city of Sanaa is in Niger.,The city of Irbid is in Burkina Faso.,0,0,FF,blah,AB
The city of Jingmen is in Peru blah the city of Tolyatti is in Russia.,cities,The city of Jingmen is in Peru.,The city of Tolyatti is in Russia.,0,1,FT,blah,AB
The gazelle is a reptile blah the bison is a cnidarian.,animal_class,The gazelle is a reptile.,The bison is a cnidarian.,0,0,FF,blah,AB
Lanthanum has the symbol Pr blah Sulfur has the symbol O.,element_symb,Lanthanum has the symbol Pr.,Sulfur has the symbol O.,0,0,FF,blah,AB
Cobalt has the symbol H blah Phosphorus has the symbol P.,element_symb,Phosphorus has the symbol P.,Cobalt has the symbol H.,1,0,TF,blah,BA
Niobium has the symbol Fr blah Aluminum has the symbol C.,element_symb,Aluminum has the symbol C.,Niobium has the symbol Fr.,0,0,FF,blah,BA
The Spanish word 'hermana' means 'sister' blah the Spanish word 'huevo' means 'sister'.,sp_en_trans,The Spanish word 'huevo' means 'sister'.,The Spanish word 'hermana' means 'sister'.,0,1,FT,blah,BA
Platinum has the symbol S blah Astatine has the symbol At.,element_symb,Platinum has the symbol S.,Astatine has the symbol At.,0,1,FT,blah,AB
The crocodile is a reptile blah the hamster is a bird.,animal_class,The crocodile is a reptile.,The hamster is a bird.,1,0,TF,blah,AB
The city of Marseille is in Romania blah the city of Jiaxing is in China.,cities,The city of Marseille is in Romania.,The city of Jiaxing is in China.,0,1,FT,blah,AB
Cobalt has the symbol Co blah Phosphorus has the symbol Se.,element_symb,Phosphorus has the symbol Se.,Cobalt has the symbol Co.,0,1,FT,blah,BA
The Spanish word 'desarrollar' means 'to develop' blah the Spanish word 'escuela' means 'school'.,sp_en_trans,The Spanish word 'desarrollar' means 'to develop'.,The Spanish word 'escuela' means 'school'.,1,1,TT,blah,AB
The city of Ahmedabad is in Mali blah the city of Warangal is in India.,cities,The city of Warangal is in India.,The city of Ahmedabad is in Mali.,1,0,TF,blah,BA
The parrot is a bird blah the camel is a crustacean.,animal_class,The parrot is a bird.,The camel is a crustacean.,1,0,TF,blah,AB
The Spanish word 'grupo' means 'group' blah the Spanish word 'oveja' means 'sheep'.,sp_en_trans,The Spanish word 'grupo' means 'group'.,The Spanish word 'oveja' means 'sheep'.,1,1,TT,blah,AB
The Spanish word 'parecer' means 'wave' blah the Spanish word 'uno' means 'mouth'.,sp_en_trans,The Spanish word 'uno' means 'mouth'.,The Spanish word 'parecer' means 'wave'.,0,0,FF,blah,BA
The hummingbird is a crustacean blah the horse is a mammal.,animal_class,The horse is a mammal.,The hummingbird is a crustacean.,1,0,TF,blah,BA
The city of Algiers is in Lithuania blah the city of Cochin is in Japan.,cities,The city of Cochin is in Japan.,The city of Algiers is in Lithuania.,0,0,FF,blah,BA
The Spanish word 'enviar' means 'city' blah the Spanish word 'hombro' means 'shoulder'.,sp_en_trans,The Spanish word 'hombro' means 'shoulder'.,The Spanish word 'enviar' means 'city'.,1,0,TF,blah,BA
The deer is a reptile blah the raccoon is a bird.,animal_class,The raccoon is a bird.,The deer is a reptile.,0,0,FF,blah,BA
The Spanish word 'esposa' means 'list' blah the Spanish word 'enemigo' means 'enemy'.,sp_en_trans,The Spanish word 'esposa' means 'list'.,The Spanish word 'enemigo' means 'enemy'.,0,1,FT,blah,AB
Narinder Singh Kapany lived in Canada/the U.S blah Sir Sandford Fleming lived in Austria/the U.S.,inventors,Sir Sandford Fleming lived in Austria/the U.S.,Narinder Singh Kapany lived in Canada/the U.S.,0,0,FF,blah,BA
The city of Sapporo is in Japan blah the city of Harbin is in Madagascar.,cities,The city of Sapporo is in Japan.,The city of Harbin is in Madagascar.,1,0,TF,blah,AB
The llama is a mammal blah the mongoose is a reptile.,animal_class,The mongoose is a reptile.,The llama is a mammal.,0,1,FT,blah,BA
Igor Sikorsky lived in Turkey/the U.S blah Charles Goodyear lived in Poland/France.,inventors,Charles Goodyear lived in Poland/France.,Igor Sikorsky lived in Turkey/the U.S.,0,0,FF,blah,BA
Willis Carrier lived in the U.S blah Rudolf Diesel lived in Germany.,inventors,Willis Carrier lived in the U.S.,Rudolf Diesel lived in Germany.,1,1,TT,blah,AB
The panda is a bird blah the salmon is a crustacean.,animal_class,The panda is a bird.,The salmon is a crustacean.,0,0,FF,blah,AB
Candace Pert lived in Germany blah John Atanasoff lived in Croatia.,inventors,Candace Pert lived in Germany.,John Atanasoff lived in Croatia.,0,0,FF,blah,AB
Aluminum has the symbol Al blah Zirconium has the symbol Ru.,element_symb,Zirconium has the symbol Ru.,Aluminum has the symbol Al.,0,1,FT,blah,BA
The Spanish word 'veinte' means 'shell' blah the Spanish word 'hermana' means 'sister'.,sp_en_trans,The Spanish word 'hermana' means 'sister'.,The Spanish word 'veinte' means 'shell'.,1,0,TF,blah,BA
Germanium has the symbol Ge blah Magnesium has the symbol Mg.,element_symb,Germanium has the symbol Ge.,Magnesium has the symbol Mg.,1,1,TT,blah,AB
The camel is a crustacean blah the bison is a cnidarian.,animal_class,The bison is a cnidarian.,The camel is a crustacean.,0,0,FF,blah,BA
The kangaroo is a mammal blah the deer is a mammal.,animal_class,The kangaroo is a mammal.,The deer is a mammal.,1,1,TT,blah,AB
Archimedes lived in Ancient Greece blah Ignazio Porro lived in Austria/the U.S.,inventors,Ignazio Porro lived in Austria/the U.S.,Archimedes lived in Ancient Greece.,0,1,FT,blah,BA
Astatine has the symbol Ca blah Palladium has the symbol Ir.,element_symb,Astatine has the symbol Ca.,Palladium has the symbol Ir.,0,0,FF,blah,AB
Guglielmo Marconi lived in Japan blah George Devol lived in Hungary.,inventors,George Devol lived in Hungary.,Guglielmo Marconi lived in Japan.,0,0,FF,blah,BA
The city of Chisinau is in Moldova blah the city of Krakow is in Poland.,cities,The city of Chisinau is in Moldova.,The city of Krakow is in Poland.,1,1,TT,blah,AB
The salmon is a fish blah the goat is a reptile.,animal_class,The salmon is a fish.,The goat is a reptile.,1,0,TF,blah,AB
The Spanish word 'pero' means 'hot' blah the Spanish word 'esquina' means 'corner'.,sp_en_trans,The Spanish word 'pero' means 'hot'.,The Spanish word 'esquina' means 'corner'.,0,1,FT,blah,AB
The deer is a reptile blah the kangaroo is a mammal.,animal_class,The kangaroo is a mammal.,The deer is a reptile.,1,0,TF,blah,BA
The city of Krasnoyarsk is in Russia blah the city of Rohini is in Turkey.,cities,The city of Rohini is in Turkey.,The city of Krasnoyarsk is in Russia.,0,1,FT,blah,BA
The hedgehog is a mammal blah the tiger is a mammal.,animal_class,The hedgehog is a mammal.,The tiger is a mammal.,1,1,TT,blah,AB
The city of Goyang-si is in South Korea blah the city of Kano is in Nigeria.,cities,The city of Goyang-si is in South Korea.,The city of Kano is in Nigeria.,1,1,TT,blah,AB
The dolphin is a crustacean blah the hedgehog is a mammal.,animal_class,The dolphin is a crustacean.,The hedgehog is a mammal.,0,1,FT,blah,AB
The whale is a mammal blah the rabbit is a bird.,animal_class,The whale is a mammal.,The rabbit is a bird.,1,0,TF,blah,AB
Ferdinand Carré lived in Germany/the U.S blah R. Buckminster Fuller lived in the U.S.,inventors,R. Buckminster Fuller lived in the U.S.,Ferdinand Carré lived in Germany/the U.S.,1,0,TF,blah,BA
James Starley lived in the U.K blah Arthur Pitney lived in the U.S.,inventors,Arthur Pitney lived in the U.S.,James Starley lived in the U.K.,1,1,TT,blah,BA
James Murray Spangler lived in the U.S blah Charles Francis Richter lived in India.,inventors,James Murray Spangler lived in the U.S.,Charles Francis Richter lived in India.,1,0,TF,blah,AB
Leonardo da Vinci lived in Italy blah Ami Argand lived in Switzerland.,inventors,Ami Argand lived in Switzerland.,Leonardo da Vinci lived in Italy.,1,1,TT,blah,BA
John Ambrose Fleming lived in the U.K blah Marvin Camras lived in Japan.,inventors,John Ambrose Fleming lived in the U.K.,Marvin Camras lived in Japan.,1,0,TF,blah,AB
Samarium has the symbol K blah Lutetium has the symbol V.,element_symb,Lutetium has the symbol V.,Samarium has the symbol K.,0,0,FF,blah,BA
Potassium has the symbol K blah Germanium has the symbol Ra.,element_symb,Germanium has the symbol Ra.,Potassium has the symbol K.,0,1,FT,blah,BA
The city of Algiers is in Lithuania blah the city of Cochin is in India.,cities,The city of Cochin is in India.,The city of Algiers is in Lithuania.,1,0,TF,blah,BA
Galileo Galilei lived in Italy blah Charles Townes lived in the U.S.,inventors,Galileo Galilei lived in Italy.,Charles Townes lived in the U.S.,1,1,TT,blah,AB
The city of Shizuoka is in Japan blah the city of Oklahoma City is in the United States.,cities,The city of Oklahoma City is in the United States.,The city of Shizuoka is in Japan.,1,1,TT,blah,BA
James Starley lived in the U.K blah Hans Geiger lived in Germany.,inventors,James Starley lived in the U.K.,Hans Geiger lived in Germany.,1,1,TT,blah,AB
Sir Humphry Davy lived in the U.K blah Ernesto Blanco lived in the U.S.,inventors,Sir Humphry Davy lived in the U.K.,Ernesto Blanco lived in the U.S.,1,1,TT,blah,AB
Copper has the symbol Cu blah Nitrogen has the symbol N.,element_symb,Nitrogen has the symbol N.,Copper has the symbol Cu.,1,1,TT,blah,BA
The tiger is a amphibian blah the parrot is a arachnid.,animal_class,The tiger is a amphibian.,The parrot is a arachnid.,0,0,FF,blah,AB
Manganese has the symbol S blah Terbium has the symbol Br.,element_symb,Terbium has the symbol Br.,Manganese has the symbol S.,0,0,FF,blah,BA
The city of Ganzhou is in China blah the city of Yaounde is in Finland.,cities,The city of Ganzhou is in China.,The city of Yaounde is in Finland.,1,0,TF,blah,AB
The Spanish word 'grupo' means 'wave' blah the Spanish word 'semilla' means 'seed'.,sp_en_trans,The Spanish word 'semilla' means 'seed'.,The Spanish word 'grupo' means 'wave'.,1,0,TF,blah,BA
Rubidium has the symbol Rb blah Magnesium has the symbol Mg.,element_symb,Rubidium has the symbol Rb.,Magnesium has the symbol Mg.,1,1,TT,blah,AB
Nitrogen has the symbol Np blah Sulfur has the symbol O.,element_symb,Sulfur has the symbol O.,Nitrogen has the symbol Np.,0,0,FF,blah,BA
Galileo Galilei lived in Italy blah Shinya Yamanaka lived in Sweden.,inventors,Shinya Yamanaka lived in Sweden.,Galileo Galilei lived in Italy.,0,1,FT,blah,BA
The city of Kano is in Cambodia blah the city of Goyang-si is in Eritrea.,cities,The city of Goyang-si is in Eritrea.,The city of Kano is in Cambodia.,0,0,FF,blah,BA
Rhenium has the symbol Re blah Gadolinium has the symbol Xe.,element_symb,Rhenium has the symbol Re.,Gadolinium has the symbol Xe.,1,0,TF,blah,AB
The peacock is a bird blah the hummingbird is a bird.,animal_class,The hummingbird is a bird.,The peacock is a bird.,1,1,TT,blah,BA
The panda is a bird blah the seagull is a bird.,animal_class,The seagull is a bird.,The panda is a bird.,1,0,TF,blah,BA
Daniel Fahrenheit lived in Poland/Germany blah Jean-Bernard-Léon Foucault lived in Germany.,inventors,Daniel Fahrenheit lived in Poland/Germany.,Jean-Bernard-Léon Foucault lived in Germany.,1,0,TF,blah,AB
The pigeon is a amphibian blah the bison is a mammal.,animal_class,The bison is a mammal.,The pigeon is a amphibian.,1,0,TF,blah,BA
The dolphin is a mammal blah the kangaroo is a reptile.,animal_class,The dolphin is a mammal.,The kangaroo is a reptile.,1,0,TF,blah,AB
Narinder Singh Kapany lived in Canada/the U.S blah John Wesley Hyatt lived in the U.S.,inventors,John Wesley Hyatt lived in the U.S.,Narinder Singh Kapany lived in Canada/the U.S.,1,0,TF,blah,BA
Hans Oersted lived in Denmark blah Ralph H. Baer lived in the U.S.,inventors,Ralph H. Baer lived in the U.S.,Hans Oersted lived in Denmark.,1,1,TT,blah,BA
The city of Riga is in Egypt blah the city of Karbala is in Iraq.,cities,The city of Karbala is in Iraq.,The city of Riga is in Egypt.,1,0,TF,blah,BA
The Spanish word 'miedo' means 'son' blah the Spanish word 'resultado' means 'thing'.,sp_en_trans,The Spanish word 'resultado' means 'thing'.,The Spanish word 'miedo' means 'son'.,0,0,FF,blah,BA
Aluminum has the symbol Al blah Niobium has the symbol Fr.,element_symb,Aluminum has the symbol Al.,Niobium has the symbol Fr.,1,0,TF,blah,AB
