statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
Thulium has the symbol Tm or Argon has the symbol Pr.,element_symb,Thulium has the symbol Tm.,Argon has the symbol Pr.,1,0,TF,or,AB
Lithium has the symbol Li and Lead has the symbol Pb.,element_symb,Lithium has the symbol Li.,Lead has the symbol Pb.,1,1,TT,and,AB
Indium has the symbol In and Radium has the symbol Pr.,element_symb,Radium has the symbol Pr.,Indium has the symbol In.,0,1,FT,and,BA
The city of Qujing is in China and the city of Ufa is in Italy.,cities,The city of Ufa is in Italy.,The city of Qujing is in China.,0,1,FT,and,BA
Benjamin Holt lived in the U.S and Willis Carrier lived in Switzerland.,inventors,Benjamin Holt lived in the U.S.,Willis Carrier lived in Switzerland.,1,0,TF,and,AB
The city of Kleinzschocher is in China and the city of Santo Domingo Este is in the Dominican Republic.,cities,The city of Santo Domingo Este is in the Dominican Republic.,The city of Kleinzschocher is in China.,1,0,TF,and,BA
The city of Changshu is in China or the city of Nagoya is in the Dominican Republic.,cities,The city of Changshu is in China.,The city of Nagoya is in the Dominican Republic.,1,0,TF,or,AB
Selenium has the symbol Se and Chromium has the symbol Rb.,element_symb,Selenium has the symbol Se.,Chromium has the symbol Rb.,1,0,TF,and,AB
John Atanasoff lived in the U.S and Candace Pert lived in Germany.,inventors,Candace Pert lived in Germany.,John Atanasoff lived in the U.S.,0,1,FT,and,BA
R. Buckminster Fuller lived in the U.S or Evangelista Torricelli lived in Italy.,inventors,R. Buckminster Fuller lived in the U.S.,Evangelista Torricelli lived in Italy.,1,1,TT,or,AB
The Spanish word 'nuevo' means 'new' and the Spanish word 'caminar' means 'to walk'.,sp_en_trans,The Spanish word 'caminar' means 'to walk'.,The Spanish word 'nuevo' means 'new'.,1,1,TT,and,BA
The llama is a mollusk or the mongoose is a reptile.,animal_class,The mongoose is a reptile.,The llama is a mollusk.,0,0,FF,or,BA
The salmon is a crustacean and the panda is a bird.,animal_class,The panda is a bird.,The salmon is a crustacean.,0,0,FF,and,BA
Marie Curie lived in Poland/France and Nicolas Appert lived in Poland/France.,inventors,Marie Curie lived in Poland/France.,Nicolas Appert lived in Poland/France.,1,0,TF,and,AB
The mongoose is a mammal and the seagull is a reptile.,animal_class,The seagull is a reptile.,The mongoose is a mammal.,0,1,FT,and,BA
Bismuth has the symbol Bi or Oxygen has the symbol O.,element_symb,Bismuth has the symbol Bi.,Oxygen has the symbol O.,1,1,TT,or,AB
The city of Meizhou is in China or the city of San Pedro Sula is in Honduras.,cities,The city of San Pedro Sula is in Honduras.,The city of Meizhou is in China.,1,1,TT,or,BA
The city of Madurai is in Yemen or the city of Nova Iguacu is in Sudan.,cities,The city of Madurai is in Yemen.,The city of Nova Iguacu is in Sudan.,0,0,FF,or,AB
The city of Pietermaritzburg is in South Africa or the city of Brazzaville is in the Republic of the Congo.,cities,The city of Brazzaville is in the Republic of the Congo.,The city of Pietermaritzburg is in South Africa.,1,1,TT,or,BA
Georges Claude lived in Sweden/the U.S and Henry Bessemer lived in the U.K.,inventors,Henry Bessemer lived in the U.K.,Georges Claude lived in Sweden/the U.S.,1,0,TF,and,BA
Hans Goldschmidt lived in Russia and Samuel Morse lived in China.,inventors,Samuel Morse lived in China.,Hans Goldschmidt lived in Russia.,0,0,FF,and,BA
Hydrogen has the symbol H and Cobalt has the symbol H.,element_symb,Cobalt has the symbol H.,Hydrogen has the symbol H.,0,1,FT,and,BA
The otter is a mammal or the llama is a mollusk.,animal_class,The llama is a mollusk.,The otter is a mammal.,0,1,FT,or,BA
The llama is a mollusk or the mongoose is a mammal.,animal_class,The mongoose is a mammal.,The llama is a mollusk.,1,0,TF,or,BA
The Spanish word 'oscuro' means 'to see' or the Spanish word 'primero' means 'first'.,sp_en_trans,The Spanish word 'oscuro' means 'to see'.,The Spanish word 'primero' means 'first'.,0,1,FT,or,AB
Argon has the symbol Ar and Rubidium has the symbol Rb.,element_symb,Argon has the symbol Ar.,Rubidium has the symbol Rb.,1,1,TT,and,AB
The hedgehog is a fish and the lion is a cnidarian.,animal_class,The hedgehog is a fish.,The lion is a cnidarian.,0,0,FF,and,AB
Ralph H. Baer lived in the U.S and Igor Tamm lived in Denmark.,inventors,Igor Tamm lived in Denmark.,Ralph H. Baer lived in the U.S.,0,1,FT,and,BA
The city of Ashgabat is in Oman and the city of Dammam is in Saudi Arabia.,cities,The city of Ashgabat is in Oman.,The city of Dammam is in Saudi Arabia.,0,1,FT,and,AB
George Devol lived in Hungary and Robert Moog lived in Scotland/Canada/the U.S.,inventors,Robert Moog lived in Scotland/Canada/the U.S.,George Devol lived in Hungary.,0,0,FF,and,BA
The elephant is a crustacean or the camel is a mammal.,animal_class,The camel is a mammal.,The elephant is a crustacean.,1,0,TF,or,BA
The goat is a reptile and the parrot is a bird.,animal_class,The parrot is a bird.,The goat is a reptile.,1,0,TF,and,BA
The rabbit is a mammal and the whale is a mammal.,animal_class,The whale is a mammal.,The rabbit is a mammal.,1,1,TT,and,BA
The llama is a mammal and the gorilla is a reptile.,animal_class,The llama is a mammal.,The gorilla is a reptile.,1,0,TF,and,AB
The lion is a mammal or the walrus is a mammal.,animal_class,The walrus is a mammal.,The lion is a mammal.,1,1,TT,or,BA
Willis Carrier lived in the U.S and Igor Tamm lived in Denmark.,inventors,Willis Carrier lived in the U.S.,Igor Tamm lived in Denmark.,1,0,TF,and,AB
The platypus is a arachnid and the gazelle is a reptile.,animal_class,The platypus is a arachnid.,The gazelle is a reptile.,0,0,FF,and,AB
The Spanish word 'huevo' means 'egg' or the Spanish word 'hermana' means 'ten'.,sp_en_trans,The Spanish word 'huevo' means 'egg'.,The Spanish word 'hermana' means 'ten'.,1,0,TF,or,AB
The Spanish word 'ola' means 'class' and the Spanish word 'higo' means 'nothing'.,sp_en_trans,The Spanish word 'ola' means 'class'.,The Spanish word 'higo' means 'nothing'.,0,0,FF,and,AB
Copper has the symbol Cu or Nitrogen has the symbol N.,element_symb,Nitrogen has the symbol N.,Copper has the symbol Cu.,1,1,TT,or,BA
James Hargreaves lived in the U.K and Godfrey Hounsfield lived in Germany.,inventors,Godfrey Hounsfield lived in Germany.,James Hargreaves lived in the U.K.,0,1,FT,and,BA
John Ambrose Fleming lived in the U.K and Marvin Camras lived in the U.S.,inventors,John Ambrose Fleming lived in the U.K.,Marvin Camras lived in the U.S.,1,1,TT,and,AB
The dog is a reptile or the aardvark is a insect.,animal_class,The aardvark is a insect.,The dog is a reptile.,0,0,FF,or,BA
The city of Meizhou is in Lebanon and the city of San Pedro Sula is in Honduras.,cities,The city of San Pedro Sula is in Honduras.,The city of Meizhou is in Lebanon.,1,0,TF,and,BA
The Spanish word 'lento' means 'cook' or the Spanish word 'cabeza' means 'head'.,sp_en_trans,The Spanish word 'lento' means 'cook'.,The Spanish word 'cabeza' means 'head'.,0,1,FT,or,AB
The cassowary is a bird or the skunk is a insect.,animal_class,The skunk is a insect.,The cassowary is a bird.,0,1,FT,or,BA
The lion is a cnidarian or the tortoise is a fish.,animal_class,The tortoise is a fish.,The lion is a cnidarian.,0,0,FF,or,BA
The gorilla is a mammal and the hamster is a bird.,animal_class,The gorilla is a mammal.,The hamster is a bird.,1,0,TF,and,AB
The Spanish word 'caminar' means 'to walk' and the Spanish word 'nuevo' means 'new'.,sp_en_trans,The Spanish word 'caminar' means 'to walk'.,The Spanish word 'nuevo' means 'new'.,1,1,TT,and,AB
The Spanish word 'clase' means 'twenty' or the Spanish word 'conectar' means 'to connect'.,sp_en_trans,The Spanish word 'conectar' means 'to connect'.,The Spanish word 'clase' means 'twenty'.,1,0,TF,or,BA
The bat is a crustacean or the bison is a cnidarian.,animal_class,The bison is a cnidarian.,The bat is a crustacean.,0,0,FF,or,BA
The city of Kuala Lumpur is in Côte d'Ivoire and the city of Pretoria is in Mongolia.,cities,The city of Kuala Lumpur is in Côte d'Ivoire.,The city of Pretoria is in Mongolia.,0,0,FF,and,AB
The flamingo is a bird and the seagull is a reptile.,animal_class,The flamingo is a bird.,The seagull is a reptile.,1,0,TF,and,AB
The city of Reynosa is in Mexico or the city of Irbid is in Burkina Faso.,cities,The city of Reynosa is in Mexico.,The city of Irbid is in Burkina Faso.,1,0,TF,or,AB
Clarence Birdseye lived in Croatia or Candace Pert lived in Germany.,inventors,Clarence Birdseye lived in Croatia.,Candace Pert lived in Germany.,0,0,FF,or,AB
Zinc has the symbol Ac and Thulium has the symbol Tm.,element_symb,Zinc has the symbol Ac.,Thulium has the symbol Tm.,0,1,FT,and,AB
The hummingbird is a bird and the horse is a mammal.,animal_class,The horse is a mammal.,The hummingbird is a bird.,1,1,TT,and,BA
The city of Santiago de los Caballeros is in the Dominican Republic and the city of Port Harcourt is in Malaysia.,cities,The city of Santiago de los Caballeros is in the Dominican Republic.,The city of Port Harcourt is in Malaysia.,1,0,TF,and,AB
Joseph Henry lived in Scotland or Karl Benz lived in Germany.,inventors,Karl Benz lived in Germany.,Joseph Henry lived in Scotland.,1,0,TF,or,BA
Selenium has the symbol Se or Chromium has the symbol Rb.,element_symb,Selenium has the symbol Se.,Chromium has the symbol Rb.,1,0,TF,or,AB
The city of Beijing is in China and the city of Kemerovo is in Tajikistan.,cities,The city of Beijing is in China.,The city of Kemerovo is in Tajikistan.,1,0,TF,and,AB
The Spanish word 'vecino' means 'neighbor' and the Spanish word 'guardar' means 'to save'.,sp_en_trans,The Spanish word 'vecino' means 'neighbor'.,The Spanish word 'guardar' means 'to save'.,1,1,TT,and,AB
Radon has the symbol Rn and Chromium has the symbol Rb.,element_symb,Chromium has the symbol Rb.,Radon has the symbol Rn.,0,1,FT,and,BA
The Spanish word 'siete' means 'ice' and the Spanish word 'oferta' means 'offer'.,sp_en_trans,The Spanish word 'siete' means 'ice'.,The Spanish word 'oferta' means 'offer'.,0,1,FT,and,AB
The Spanish word 'lista' means 'voice' or the Spanish word 'cabeza' means 'south'.,sp_en_trans,The Spanish word 'cabeza' means 'south'.,The Spanish word 'lista' means 'voice'.,0,0,FF,or,BA
The city of Khulna is in Nigeria and the city of Peshawar is in Sweden.,cities,The city of Peshawar is in Sweden.,The city of Khulna is in Nigeria.,0,0,FF,and,BA
The lobster is a crustacean or the hippopotamus is a mammal.,animal_class,The lobster is a crustacean.,The hippopotamus is a mammal.,1,1,TT,or,AB
Scandium has the symbol Sc or Krypton has the symbol Kr.,element_symb,Krypton has the symbol Kr.,Scandium has the symbol Sc.,1,1,TT,or,BA
The deer is a mammal or the raccoon is a bird.,animal_class,The raccoon is a bird.,The deer is a mammal.,0,1,FT,or,BA
Shinya Yamanaka lived in Sweden and George Washington Carver lived in the U.S.,inventors,Shinya Yamanaka lived in Sweden.,George Washington Carver lived in the U.S.,0,1,FT,and,AB
The Spanish word 'abierto' means 'open' and the Spanish word 'guardar' means 'to pass'.,sp_en_trans,The Spanish word 'abierto' means 'open'.,The Spanish word 'guardar' means 'to pass'.,1,0,TF,and,AB
The jellyfish is a mammal or the gorilla is a reptile.,animal_class,The jellyfish is a mammal.,The gorilla is a reptile.,0,0,FF,or,AB
The lion is a mammal and the hedgehog is a fish.,animal_class,The hedgehog is a fish.,The lion is a mammal.,0,1,FT,and,BA
The Spanish word 'leer' means 'to read' or the Spanish word 'prueba' means 'test'.,sp_en_trans,The Spanish word 'prueba' means 'test'.,The Spanish word 'leer' means 'to read'.,1,1,TT,or,BA
Luther George Simjian lived in Turkey/the U.S and Richard Trevithick lived in Hungary/the U.S.,inventors,Richard Trevithick lived in Hungary/the U.S.,Luther George Simjian lived in Turkey/the U.S.,0,1,FT,and,BA
The Spanish word 'hielo' means 'life' and the Spanish word 'palabra' means 'word'.,sp_en_trans,The Spanish word 'hielo' means 'life'.,The Spanish word 'palabra' means 'word'.,0,1,FT,and,AB
The goldfish is a mollusk and the hamster is a bird.,animal_class,The goldfish is a mollusk.,The hamster is a bird.,0,0,FF,and,AB
The Spanish word 'oveja' means 'busy' and the Spanish word 'grupo' means 'group'.,sp_en_trans,The Spanish word 'grupo' means 'group'.,The Spanish word 'oveja' means 'busy'.,1,0,TF,and,BA
John Gorrie lived in the U.S and John Logie Baird lived in Switzerland.,inventors,John Logie Baird lived in Switzerland.,John Gorrie lived in the U.S.,0,1,FT,and,BA
The chimpanzee is a insect and the lion is a mammal.,animal_class,The chimpanzee is a insect.,The lion is a mammal.,0,1,FT,and,AB
The city of Ashgabat is in Turkmenistan or the city of Dammam is in Saudi Arabia.,cities,The city of Ashgabat is in Turkmenistan.,The city of Dammam is in Saudi Arabia.,1,1,TT,or,AB
Ralph H. Baer lived in Finland or Herbert Akroyd Stuart lived in England.,inventors,Ralph H. Baer lived in Finland.,Herbert Akroyd Stuart lived in England.,0,1,FT,or,AB
The city of Saratov is in Russia and the city of Stockholm is in Sweden.,cities,The city of Stockholm is in Sweden.,The city of Saratov is in Russia.,1,1,TT,and,BA
The city of Madurai is in India and the city of Tangier is in Nepal.,cities,The city of Tangier is in Nepal.,The city of Madurai is in India.,0,1,FT,and,BA
The camel is a mammal or the seagull is a bird.,animal_class,The seagull is a bird.,The camel is a mammal.,1,1,TT,or,BA
James Clerk Maxwell lived in Sweden and Charles Cros lived in the Netherlands.,inventors,Charles Cros lived in the Netherlands.,James Clerk Maxwell lived in Sweden.,0,0,FF,and,BA
The city of Harbin is in China and the city of Sapporo is in Japan.,cities,The city of Sapporo is in Japan.,The city of Harbin is in China.,1,1,TT,and,BA
The city of Jakarta is in Mongolia or the city of Shah Alam is in Peru.,cities,The city of Shah Alam is in Peru.,The city of Jakarta is in Mongolia.,0,0,FF,or,BA
The Spanish word 'comer' means 'clock' or the Spanish word 'imaginar' means 'star'.,sp_en_trans,The Spanish word 'imaginar' means 'star'.,The Spanish word 'comer' means 'clock'.,0,0,FF,or,BA
The raccoon is a bird and the moose is a mammal.,animal_class,The moose is a mammal.,The raccoon is a bird.,1,0,TF,and,BA
The Spanish word 'problema' means 'good' or the Spanish word 'moderno' means 'now'.,sp_en_trans,The Spanish word 'moderno' means 'now'.,The Spanish word 'problema' means 'good'.,0,0,FF,or,BA
The porcupine is a bird or the bee is a insect.,animal_class,The bee is a insect.,The porcupine is a bird.,1,0,TF,or,BA
Scandium has the symbol Sc or Radon has the symbol Np.,element_symb,Scandium has the symbol Sc.,Radon has the symbol Np.,1,0,TF,or,AB
James Murray Spangler lived in the U.S and Percy Spencer lived in Russia.,inventors,James Murray Spangler lived in the U.S.,Percy Spencer lived in Russia.,1,0,TF,and,AB
Nickel has the symbol Ni or Ytterbium has the symbol Yb.,element_symb,Ytterbium has the symbol Yb.,Nickel has the symbol Ni.,1,1,TT,or,BA
Herbert Akroyd Stuart lived in Croatia or Ralph H. Baer lived in the U.S.,inventors,Ralph H. Baer lived in the U.S.,Herbert Akroyd Stuart lived in Croatia.,1,0,TF,or,BA
The city of Porto Velho is in Uzbekistan and the city of Abu Ghurayb is in Iraq.,cities,The city of Porto Velho is in Uzbekistan.,The city of Abu Ghurayb is in Iraq.,0,1,FT,and,AB
John Gorrie lived in Switzerland or John Logie Baird lived in Switzerland.,inventors,John Logie Baird lived in Switzerland.,John Gorrie lived in Switzerland.,0,0,FF,or,BA
Magnesium has the symbol Mg or Germanium has the symbol Ra.,element_symb,Germanium has the symbol Ra.,Magnesium has the symbol Mg.,0,1,FT,or,BA
The narwhal is a fish or the penguin is a bird.,animal_class,The penguin is a bird.,The narwhal is a fish.,1,0,TF,or,BA
The city of Najran is in Saudi Arabia or the city of Santiago de Queretaro is in Mexico.,cities,The city of Najran is in Saudi Arabia.,The city of Santiago de Queretaro is in Mexico.,1,1,TT,or,AB
The Spanish word 'presente' means 'problem' and the Spanish word 'veinte' means 'shell'.,sp_en_trans,The Spanish word 'veinte' means 'shell'.,The Spanish word 'presente' means 'problem'.,0,0,FF,and,BA
Osmium has the symbol Os and Boron has the symbol B.,element_symb,Osmium has the symbol Os.,Boron has the symbol B.,1,1,TT,and,AB
The Spanish word 'nada' means 'nothing' and the Spanish word 'sol' means 'student'.,sp_en_trans,The Spanish word 'sol' means 'student'.,The Spanish word 'nada' means 'nothing'.,0,1,FT,and,BA
The Spanish word 'madre' means 'mother' and the Spanish word 'mapa' means 'to swim'.,sp_en_trans,The Spanish word 'madre' means 'mother'.,The Spanish word 'mapa' means 'to swim'.,1,0,TF,and,AB
Europium has the symbol Eu or Platinum has the symbol S.,element_symb,Platinum has the symbol S.,Europium has the symbol Eu.,0,1,FT,or,BA
