idx,statement,conjunctA,conjunctB,labelA,labelB,compound_label,n_parts
961,It is the case both that the city of Vadodara is in India and that the city of Tashkent is in South Korea.,Vadodara / India,Tashkent / South Korea,1,0,0,2
962,It is the case both that the city of Zhoushan is in China and that the city of Narela is in China.,Zhoushan / China,Narela / China,1,0,0,2
963,It is the case both that the city of Xinyang is in China and that the city of Izmir is in Russia.,Xinyang / China,Izmir / Russia,1,0,0,2
964,It is the case both that the city of Tianjin is in China and that the city of Teresina is in China.,Tianjin / China,Teresina / China,1,0,0,2
965,It is the case both that the city of Antalya is in Turkey and that the city of Liupanshui is in Yemen.,Antalya / Turkey,Liupanshui / Yemen,1,0,0,2
966,It is the case both that the city of Tomsk is in Russia and that the city of Mumbai is in Nigeria.,Tomsk / Russia,Mumbai / Nigeria,1,0,0,2
967,It is the case both that the city of Weifang is in China and that the city of Balikpapan is in India.,Weifang / China,Balikpapan / India,1,0,0,2
968,It is the case both that the city of Ibague is in Colombia and that the city of Guayaquil is in India.,Ibague / Colombia,Guayaquil / India,1,0,0,2
969,It is the case both that the city of Yongzhou is in China and that the city of Suez is in Saudi Arabia.,Yongzhou / China,Suez / Saudi Arabia,1,0,0,2
970,It is the case both that the city of Anqing is in China and that the city of Najran is in the Philippines.,Anqing / China,Najran / the Philippines,1,0,0,2
971,It is the case both that the city of Jaboatao is in Brazil and that the city of Khulna is in India.,Jaboatao / Brazil,Khulna / India,1,0,0,2
972,It is the case both that the city of Zaozhuang is in China and that the city of Cuttack is in Japan.,Zaozhuang / China,Cuttack / Japan,1,0,0,2
973,It is the case both that the city of Tlalpan is in Mexico and that the city of Rourkela is in Mauritania.,Tlalpan / Mexico,Rourkela / Mauritania,1,0,0,2
974,It is the case both that the city of Zarqa is in Jordan and that the city of Nanded is in Paraguay.,Zarqa / Jordan,Nanded / Paraguay,1,0,0,2
975,It is the case both that the city of Jiamusi is in China and that the city of Solapur is in China.,Jiamusi / China,Solapur / China,1,0,0,2
976,It is the case both that the city of Qionghai is in China and that the city of Guatemala City is in South Africa.,Qionghai / China,Guatemala City / South Africa,1,0,0,2
977,It is the case both that the city of Jabalpur is in India and that the city of Zaozhuang is in Turkmenistan.,Jabalpur / India,Zaozhuang / Turkmenistan,1,0,0,2
978,It is the case both that the city of Omdurman is in Sudan and that the city of Bijie is in the Philippines.,Omdurman / Sudan,Bijie / the Philippines,1,0,0,2
979,It is the case both that the city of Dushanbe is in Tajikistan and that the city of Zhaotong is in Pakistan.,Dushanbe / Tajikistan,Zhaotong / Pakistan,1,0,0,2
980,It is the case both that the city of Bhopal is in India and that the city of Shangrao is in Indonesia.,Bhopal / India,Shangrao / Indonesia,1,0,0,2
981,It is the case both that the city of Osaka is in Japan and that the city of Giza is in China.,Osaka / Japan,Giza / China,1,0,0,2
982,It is the case both that the city of Pune is in India and that the city of Agadir is in Japan.,Pune / India,Agadir / Japan,1,0,0,2
983,It is the case both that the city of Stockholm is in Sweden and that the city of Yingkou is in Brazil.,Stockholm / Sweden,Yingkou / Brazil,1,0,0,2
984,It is the case both that the city of Xiamen is in China and that the city of Yinchuan is in South Korea.,Xiamen / China,Yinchuan / South Korea,1,0,0,2
985,It is the case both that the city of Balikpapan is in Indonesia and that the city of Caracas is in China.,Balikpapan / Indonesia,Caracas / China,1,0,0,2
986,It is the case both that the city of Ordos is in China and that the city of Jiaozuo is in India.,Ordos / China,Jiaozuo / India,1,0,0,2
987,It is the case both that the city of Khabarovsk Vtoroy is in Russia and that the city of Maracay is in India.,Khabarovsk Vtoroy / Russia,Maracay / India,1,0,0,2
988,It is the case both that the city of Tijuana is in Mexico and that the city of Cebu City is in Nigeria.,Tijuana / Mexico,Cebu City / Nigeria,1,0,0,2
989,It is the case both that the city of Yangquan is in China and that the city of Krakow is in Nigeria.,Yangquan / China,Krakow / Nigeria,1,0,0,2
990,It is the case both that the city of Salta is in Argentina and that the city of Bengaluru is in Mexico.,Salta / Argentina,Bengaluru / Mexico,1,0,0,2
991,It is the case both that the city of Qinzhou is in China and that the city of Cotonou is in China.,Qinzhou / China,Cotonou / China,1,0,0,2
992,It is the case both that the city of Sokoto is in Nigeria and that the city of Makati City is in the Democratic Republic of the Congo.,Sokoto / Nigeria,Makati City / the Democratic Republic of the Congo,1,0,0,2
993,It is the case both that the city of Maoming is in China and that the city of Ouagadougou is in China.,Maoming / China,Ouagadougou / China,1,0,0,2
994,It is the case both that the city of Shangyu is in China and that the city of Yaounde is in Brazil.,Shangyu / China,Yaounde / Brazil,1,0,0,2
995,It is the case both that the city of Kleinzschocher is in Germany and that the city of Bien Hoa is in Haiti.,Kleinzschocher / Germany,Bien Hoa / Haiti,1,0,0,2
996,It is the case both that the city of Ya'an is in China and that the city of Quito is in China.,Ya'an / China,Quito / China,1,0,0,2
997,It is the case both that the city of Solapur is in India and that the city of Guayaquil is in India.,Solapur / India,Guayaquil / India,1,0,0,2
998,It is the case both that the city of Banjarmasin is in Indonesia and that the city of Warangal is in Japan.,Banjarmasin / Indonesia,Warangal / Japan,1,0,0,2
999,It is the case both that the city of Yongzhou is in China and that the city of Albuquerque is in the United Arab Emirates.,Yongzhou / China,Albuquerque / the United Arab Emirates,1,0,0,2
1000,It is the case both that the city of Nasiriyah is in Iraq and that the city of Amman is in Kazakhstan.,Nasiriyah / Iraq,Amman / Kazakhstan,1,0,0,2
1001,It is the case both that the city of Liaocheng is in China and that the city of Rajshahi is in China.,Liaocheng / China,Rajshahi / China,1,0,0,2
1002,It is the case both that the city of Ashgabat is in Turkmenistan and that the city of Muzaffarabad is in Lebanon.,Ashgabat / Turkmenistan,Muzaffarabad / Lebanon,1,0,0,2
1003,It is the case both that the city of Wanzhou is in China and that the city of Namangan is in Nigeria.,Wanzhou / China,Namangan / Nigeria,1,0,0,2
1004,It is the case both that the city of Rawalpindi is in Pakistan and that the city of Hachioji is in China.,Rawalpindi / Pakistan,Hachioji / China,1,0,0,2
1005,It is the case both that the city of Sorocaba is in Brazil and that the city of Zhangjiagang is in Mexico.,Sorocaba / Brazil,Zhangjiagang / Mexico,1,0,0,2
1006,It is the case both that the city of Marrakesh is in Morocco and that the city of San Pedro Sula is in China.,Marrakesh / Morocco,San Pedro Sula / China,1,0,0,2
1007,It is the case both that the city of Shah Alam is in Malaysia and that the city of Guwahati is in Canada.,Shah Alam / Malaysia,Guwahati / Canada,1,0,0,2
1008,It is the case both that the city of Herat is in Afghanistan and that the city of Managua is in South Korea.,Herat / Afghanistan,Managua / South Korea,1,0,0,2
1009,It is the case both that the city of Irkutsk is in Russia and that the city of Kathmandu is in Iran.,Irkutsk / Russia,Kathmandu / Iran,1,0,0,2
1010,It is the case both that the city of Ghaziabad is in India and that the city of Mudanjiang is in Brazil.,Ghaziabad / India,Mudanjiang / Brazil,1,0,0,2
1011,It is the case both that the city of Tegucigalpa is in Honduras and that the city of Subang Jaya is in Nepal.,Tegucigalpa / Honduras,Subang Jaya / Nepal,1,0,0,2
1012,It is the case both that the city of Xuzhou is in China and that the city of Deyang is in Egypt.,Xuzhou / China,Deyang / Egypt,1,0,0,2
1013,It is the case both that the city of Hwaseong-si is in South Korea and that the city of Okayama is in Mexico.,Hwaseong-si / South Korea,Okayama / Mexico,1,0,0,2
1014,It is the case both that the city of Al Mahallah al Kubra is in Egypt and that the city of Bayannur is in India.,Al Mahallah al Kubra / Egypt,Bayannur / India,1,0,0,2
1015,It is the case both that the city of Antananarivo is in Madagascar and that the city of Ansan-si is in Sudan.,Antananarivo / Madagascar,Ansan-si / Sudan,1,0,0,2
1016,It is the case both that the city of Bucharest is in Romania and that the city of Pune is in Yemen.,Bucharest / Romania,Pune / Yemen,1,0,0,2
1017,It is the case both that the city of Zhoushan is in China and that the city of Muscat is in Nigeria.,Zhoushan / China,Muscat / Nigeria,1,0,0,2
1018,It is the case both that the city of Sharjah is in the United Arab Emirates and that the city of Leipzig is in India.,Sharjah / the United Arab Emirates,Leipzig / India,1,0,0,2
1019,It is the case both that the city of Quzhou is in China and that the city of Vijayawada is in Mozambique.,Quzhou / China,Vijayawada / Mozambique,1,0,0,2
1020,It is the case both that the city of Dehra Dun is in India and that the city of Cheongju-si is in China.,Dehra Dun / India,Cheongju-si / China,1,0,0,2
1021,It is the case both that the city of Pimpri is in India and that the city of Jiaxing is in Germany.,Pimpri / India,Jiaxing / Germany,1,0,0,2
1022,It is the case both that the city of Seattle is in the United States and that the city of Faridabad is in Iraq.,Seattle / the United States,Faridabad / Iraq,1,0,0,2
1023,It is the case both that the city of Accra is in Ghana and that the city of Xiamen is in Russia.,Accra / Ghana,Xiamen / Russia,1,0,0,2
1024,It is the case both that the city of Chaozhou is in China and that the city of Cuiaba is in China.,Chaozhou / China,Cuiaba / China,1,0,0,2
1025,It is the case both that the city of Yaroslavl is in Russia and that the city of Shangluo is in South Africa.,Yaroslavl / Russia,Shangluo / South Africa,1,0,0,2
1026,It is the case both that the city of Mysore is in India and that the city of Peshawar is in Paraguay.,Mysore / India,Peshawar / Paraguay,1,0,0,2
1027,It is the case both that the city of Qingdao is in China and that the city of Dhanbad is in Brazil.,Qingdao / China,Dhanbad / Brazil,1,0,0,2
1028,It is the case both that the city of Coimbatore is in India and that the city of Amravati is in Russia.,Coimbatore / India,Amravati / Russia,1,0,0,2
1029,It is the case both that the city of Amritsar is in India and that the city of Faisalabad is in China.,Amritsar / India,Faisalabad / China,1,0,0,2
1030,It is the case both that the city of Nanded is in India and that the city of Ningbo is in Vietnam.,Nanded / India,Ningbo / Vietnam,1,0,0,2
1031,It is the case both that the city of Balikpapan is in Indonesia and that the city of Chiclayo is in India.,Balikpapan / Indonesia,Chiclayo / India,1,0,0,2
1032,It is the case both that the city of Kandahar is in Afghanistan and that the city of Ho Chi Minh City is in Mexico.,Kandahar / Afghanistan,Ho Chi Minh City / Mexico,1,0,0,2
1033,It is the case both that the city of Marrakesh is in Morocco and that the city of Faisalabad is in China.,Marrakesh / Morocco,Faisalabad / China,1,0,0,2
1034,It is the case both that the city of Hanoi is in Vietnam and that the city of Homs is in Turkey.,Hanoi / Vietnam,Homs / Turkey,1,0,0,2
1035,It is the case both that the city of Matsuyama is in Japan and that the city of Aden is in Colombia.,Matsuyama / Japan,Aden / Colombia,1,0,0,2
1036,It is the case both that the city of Suez is in Egypt and that the city of Caloocan City is in India.,Suez / Egypt,Caloocan City / India,1,0,0,2
1037,It is the case both that the city of Bucheon-si is in South Korea and that the city of Panshan is in India.,Bucheon-si / South Korea,Panshan / India,1,0,0,2
1038,It is the case both that the city of New Kingston is in Jamaica and that the city of Cheongju-si is in China.,New Kingston / Jamaica,Cheongju-si / China,1,0,0,2
1039,It is the case both that the city of Marseille is in France and that the city of Zhengzhou is in the United States.,Marseille / France,Zhengzhou / the United States,1,0,0,2
1040,It is the case both that the city of Bahawalpur is in Pakistan and that the city of Tianjin is in India.,Bahawalpur / Pakistan,Tianjin / India,1,0,0,2
1041,It is the case both that the city of Ahvaz is in Iran and that the city of Johor Bahru is in Japan.,Ahvaz / Iran,Johor Bahru / Japan,1,0,0,2
1042,It is the case both that the city of Chelyabinsk is in Russia and that the city of Rajshahi is in China.,Chelyabinsk / Russia,Rajshahi / China,1,0,0,2
1043,It is the case both that the city of Jaboatao is in Brazil and that the city of Faridabad is in Iraq.,Jaboatao / Brazil,Faridabad / Iraq,1,0,0,2
1044,It is the case both that the city of Pimpri is in India and that the city of Huzhou is in Moldova.,Pimpri / India,Huzhou / Moldova,1,0,0,2
1045,It is the case both that the city of Prayagraj is in India and that the city of Rajshahi is in China.,Prayagraj / India,Rajshahi / China,1,0,0,2
1046,It is the case both that the city of Sambhaji Nagar is in India and that the city of Tijuana is in Argentina.,Sambhaji Nagar / India,Tijuana / Argentina,1,0,0,2
